V1	V2	V3
C.Raf.R.V_GBL9026278	-2.70605324263333	-3.15762789655538	0.871219037939672
C.Raf_pS338.R.C_GBL9026279	-7.26722267542477	10.5222326834481	-0.51328479023253
Caspase.3_active.R.C_GBL9026352	2.43737921996074	1.66622079287012	-5.6412407966087
Caspase.7_cleavedD198.R.C_GBL9026353	-0.979484111378794	-0.910066648978684	2.37066568235396
Caspase.9_cleavedD330.R.C_GBL9026193	2.6458451670419	5.96618827126597	-6.21537579370007
Caveolin.1.R.V_GBL9026195	9.32763566807244	0.191146559262195	-1.20709012480147
CD31.M.V_GBL9026349	-0.734006265394241	-2.5981690185104	-0.340324865667816
CDK1.R.V_GBL9026196	-1.14086121658352	2.64427713462529	-0.994862627134111
Chk1.R.C_GBL9026197	0	0	0
Chk1_pS345.R.C_GBL9026198	0	0	0
Chk2.M.C_GBL9026306	0	0	0
Chk2_pT68.R.C_GBL9026199	0	0	0
cIAP.R.V_GBL9026200	2.21132894161584	-6.19670566177026	1.91167933159855
Claudin.7.R.V_GBL9026201	-3.87799625872684	-2.29276733228164	3.0899596728091
Collagen_VI.R.V_GBL9026202	-0.856040134696742	2.66080923708743	1.31358749737593
COX.2.R.C_GBL9026203	-1.91621535464076	0.211992259775829	-3.2547114285859
Cyclin_B1.R.V_GBL9026204	-5.09070148403893	-0.0868371636210719	-9.66059105922399
Cyclin_D1.R.V_GBL9026205	2.24473334463499	6.53603095259907	3.70605807447226
Cyclin_E1.M.V_GBL9026308	0.509951728294788	-3.06586321187253	3.39881565561012
DJ.1.R.C_GBL9026206	0.366900245827285	2.10201419640894	-5.75246033056261
Dvl3.R.V_GBL9026207	4.06145154918624	2.17341138426685	0.370905015880086
E.Cadherin.R.V_GBL9026188	-4.08230799994475	1.91001438058957	1.68486919332981
eEF2.R.V_GBL9026208	-0.0380779878391081	-3.23703354266692	-2.95113424749902
eEF2K.R.V_GBL9026209	4.58972142143559	0.854844825426517	-4.7209358879792
EGFR.R.C_GBL9026210	2.09166879702513	-0.967756287505522	-3.07073430799726
EGFR.CST2232..R.C_GBL9026334	-5.38803675554801	-3.96635300979378	-2.86739866272831
EGFR_pY1068.R.V_GBL9026211	-1.78121813705259	4.17877183323295	-1.4777696197242
EGFR_pY1173.R.C_GBL9026212	-6.85938396236063	1.42907566125239	-5.11707355461423
EGFR_pY992.R.V_GBL9026213	-3.31231925061712	4.73800593079506	5.85218622632449
eIF4E.R.V_GBL9026214	-1.60295389448479	3.17382892045504	-5.46140498869086
ER.alpha.R.V_GBL9026215	0.398687519762205	-1.33796200118678	5.58582883271603
ER.alpha_pS118.R.V_GBL9026217	-5.44562112377257	7.48577464461579	8.91811775809954
ERCC1.M.C_GBL9026309	0.358953151067146	0.495127916075752	-4.87375578802929
FAK.R.C_GBL9026218	-0.942400145330897	5.32630124765851	0.101777161818186
Fibronectin.R.C_GBL9026216	0.598380411728009	0.388578007374279	-2.56247872879431
FOXO3a.R.C_GBL9026219	-2.89401749702558	-2.67876491701166	-4.68518706701561
FOXO3a_pS318_S321.R.C_GBL9026220	5.17678398027788	-6.89448144270186	-14.590338527924
GATA3.M.V_GBL9026310	6.52141400720757	-0.610673630936562	-1.84907701054971
GSK3.alpha.beta.M.V_GBL9026312	4.51133443150659	4.88498760226147	1.78573233927378
GSK3.alpha.beta_pS21_S9.R.V_GBL9026222	10.941519388992	-3.39063368700039	-7.03214051585496
GSK3_pS9.R.V_GBL9026221	-4.62090092689155	2.88656210807674	3.9611728823734
HER2.M.V_GBL9026313	-4.1260112770369	0.0943030355617953	-1.68645725597753
HER2_pY1248.R.V_GBL9026223	1.26749402097944	0.787413157200592	-3.35667386597104
HER3.R.V_GBL9026224	-1.72324573579006	-5.54794077993741	2.97993862351349
HER3_pY1298.R.C_GBL9026225	1.18821431101049	1.44962868784165	2.21473009636499
IGF.1R.beta.R.C_GBL9026226	-1.37531603480348	1.11297933528932	5.30901485501309
IGFBP2.R.V_GBL9026227	-3.83694797477365	1.34248611330116	-2.4458535985501
INPP4B.G.C_GBL9026331	5.63896878885032	1.17549579638527	0.912711720789649
IRS1.R.V_GBL9026228	2.39063964750922	-1.49417063881809	1.99129727690156
JNK_pT183_pT185.R.V_GBL9026343	1.26508832973363	13.4301129560307	1.50256489180511
JNK2.R.C_GBL9026230	5.24480585084169	3.81185741244773	1.68618036782422
K.Ras.M.C_GBL9026322	-2.34471755853634	-3.15596715066655	-4.31623520595747
MAPK_pT202_Y204.R.V_GBL9026233	-10.0890755104564	1.23605345684526	-6.60192225852315
MEK1.R.V_GBL9026234	6.2235852771106	7.09681576251605	1.32786188148957
MEK1_pS217_S221.R.V_GBL9026345	-7.3410135392724	2.71500886043312	-12.6979369717415
MIG.6.M.V_GBL9026315	-1.64810249424599	0.00285881205975091	-1.77999811640164
Mre11.R.C_GBL9026237	-3.49217974386318	-4.65359524934614	-0.0626274206098972
MSH2.M.C_GBL9026316	2.36534067140408	-6.59661913795041	-5.91891568255987
MSH6.R.C_GBL9026238	-2.42222738611883	2.20365584417136	-3.50836705780739
mTOR.R.V_GBL9026239	0.166645443829716	5.89047134452188	3.18775133585476
mTOR_.pS2448.R.C_GBL9026240	-3.81812119801349	5.94917847323039	9.39017612435187
N.Cadherin.R.V_GBL9026341	2.13071761113792	3.85677768410863	0.699524840030268
NF.kB.p65_pS536.R.C_GBL9026242	2.72542937696654	-5.56558067266895	0.276503319181388
NF2.R.C_GBL9026243	-2.41069322797251	-1.63154496028439	-0.585595924033425
Notch1.R.V_GBL9026244	-4.28565772886477	0.126659657279874	-0.465051350376243
Notch3.R.C_GBL9026246	2.48604961953865	-2.06751843557297	-5.10599537888866
P.Cadherin.R.C_GBL9026342	7.21405938961301	2.15227800709613	2.86643224738421
p21.R.C_GBL9026247	-4.0244317468998	0.996685075342276	-3.24348778411483
p27.R.V_GBL9026248	-5.50351068055036	7.71620960578198	3.71051048704566
p27_pT157.R.C_GBL9026249	-3.61049006811285	0.814270896600708	-0.15479328209441
p27_pT198.R.V_GBL9026250	2.41634100849805	-7.61540162441107	0.819451755759575
p38_MAPK.R.C_GBL9026251	-2.77102552789243	2.45765443221329	7.46620106764811
p38_pT180_Y182.R.V_GBL9026252	1.81357863351866	13.0326475091986	-5.45904105046963
p53.R.V_GBL9026346	-0.966089287538879	4.56106298140905	-3.33598333765669
p70S6K.R.V_GBL9026254	2.56705200734735	0.681945235383729	-0.633006961574261
p70S6K_pT389.R.V_GBL9026255	3.53921133651192	9.49738074173788	12.0958345997377
p90RSK_pT359_S363.R.C_GBL9026256	5.33585629025974	0.716369463886979	0.346441456122878
PARP_cleaved.M.C_GBL9026317	0	0	0
Paxillin.R.V_GBL9026257	-3.06600155490459	-3.44327906720541	-6.91835847174968
PCNA.M.V_GBL9026318	0	0	0
PDK1_pS241.R.V_GBL9026258	2.80490340184185	3.76418256957983	-13.7694859758925
PI3K.p110.alpha.R.C_GBL9026269	2.79579943553408	2.61647654114755	1.21345759792497
PI3K.p85.R.V_GBL9026270	-0.476490005693578	3.33945588467515	-3.7929570347806
PKC.alpha.M.V_GBL9026319	1.13215353697556	-0.298158224529624	-1.19103458100135
PKC.alpha_pS657.R.V_GBL9026271	0.575309437828459	9.20641416860769	-7.74098334427355
PR.R.V_GBL9026272	-1.42177344315686	-4.39998565498634	1.75771704728421
PRAS40_pT246.R.V_GBL9026273	-5.03467853202705	9.86769192845721	9.89287186070259
PTCH.R.C_GBL9026274	1.11418286576016	2.58545623611761	1.41738907723238
PTEN.R.V_GBL9026275	-2.46893212226964	2.22712997209829	0.218581003569272
Rab11.R.V_GBL9026276	-0.72397266069807	-7.86434436062387	0.680920446159796
Rab25.R.C_GBL9026277	3.61890327916409	-0.422606938047344	2.92516842807497
Rad50.M.C_GBL9026320	7.56041298434123	-0.789926594752136	-1.23636068237941
Rad51.M.C_GBL9026321	0.544252348283852	-6.15961025061272	3.41585362461921
Rb.M.V_GBL9026323	1.05649068461613	-2.39577619740155	1.38329063996255
Rb_pS807_S811.R.V_GBL9026280	-2.18623794763234	-15.7672740982287	2.65165733144473
S6_pS235_S236.R.V_GBL9026281	1.03820794146292	-1.09053317032233	7.6720914628372
S6_pS240_S244.R.V_GBL9026282	1.73434415402163	4.45706619073004	0.347279180073952
Smac.M.V_GBL9026324	7.90796641449698	-0.164899883812297	-4.45732401518749
Smad1.R.V_GBL9026283	0	0	0
Smad3.R.V_GBL9026284	0	0	0
Smad4.M.V_GBL9026325	0	0	0
Snail.M.C_GBL9026326	-1.94829458754591	0.521868056738808	-2.31781789660334
Src.M.V_GBL9026327	-2.03704132907661	4.33744960908181	-5.67123858450464
Src_pY416.R.C_GBL9026285	4.47899804902815	15.1858999216461	-4.77751857064703
Src_pY527.R.V_GBL9026286	-1.2377993336951	-10.0500127135045	-0.245932791346095
STAT3_pY705.R.V_GBL9026287	4.94318911328062	29.6565885946382	5.40671630090894
STAT5.alpha.R.V_GBL9026288	4.73495030123501	5.64622052510372	2.04744116118768
Stathmin.R.V_GBL9026289	-4.43917419066095	-2.69324267130699	2.09113657535326
Syk.M.V_GBL9026328	1.52130036320471	0.2819542863205	-5.4588799800888
Tau.M.C_GBL9026329	0.86968908604203	-2.1180247260445	4.38002098427202
TAZ_pS89.R.C_GBL9026290	0.0915261626710121	-2.41640073111133	0.360832701463043
TFF1.R.V_GBL9026291	-1.09788086187251	2.54906457135873	2.05037237359645
TIGAR.R.V_GBL9026292	0	0	0
Tuberin.R.C_GBL9026293	0.580996031427504	6.09124682284855	1.06054529777973
VASP.R.C_GBL9026294	-2.17341997597558	11.1226148083992	-1.4103405643704
VEGFR2.R.V_GBL9026347	1.68170948245067	6.92742888472687	-0.628824928589296
XIAP.R.C_GBL9026296	-0.441021366886429	3.07836965667668	1.67040794591506
XRCC1.R.C_GBL9026297	0	0	0
YAP.R.V_GBL9026298	-6.8809847012551	-0.609915027571589	-4.20234039468201
YAP_pS127.R.C_GBL9026299	-5.9314162249732	-3.76069284346349	8.34148567197141
YB.1.R.V_GBL9026332	-2.90969694869088	-0.159672967039878	0.784842628622029
YB.1_pS102.R.V_GBL9026333	-2.26922100591726	3.0402250507986	15.7119018543583
