V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100
Caspase.3_active.R.C_GBL9026352	7.73776462822604	5.53938503473494	4.04706618581891	-5.87635959020454	-4.98999892043607	-4.61712362210509	4.11507988062681	-4.76952982199039	-0.424618658021127	0.397457428577146	-5.94533474747629	-2.0201574069774	10.1751314212032	0.540501279228029	0.698579167706245	8.49923650967169	0.862342781004924	4.55156657002636	3.14835436416049	-9.83424207614762	2.9323524897785	-6.57345192823713	-3.95851268101189	-0.614467311320161	-3.69534886242033	-3.11602818102988	3.16633237878031	-1.11917098330971	-1.70892561124891	-2.87394739603644	-3.05106278814814	-2.71380302836786	0.0917978196921101	-4.22809658761358	4.44346002903541	0.57291163934193	1.58784321978552	4.26614756611968	1.53911624780149	0.219137641602746	-8.45739250042647	0.256851756425788	2.16673137350118	-0.933412002510068	-1.86298651964777	-2.0447073394778	6.24044365258882	-0.0862798724085769	0.427909121874732	0.593239033284241	-3.54980456610653	3.32155823097949	-4.16438351898054	3.88521833082746	-4.44656814812809	2.09579173971517	-6.04351593396707	-2.00301737403261	-2.08941212515351	0.0175007841293653	-10.6737438191724	2.32677261632882	0.555852232710393	-3.09257897561601	-5.43487420762726	1.33423874200108	-3.91060946053398	-6.52839306362862	-2.28129105532734	-0.388699753844409	-6.64775929465545	0.238078265702293	2.1741513835042	4.57979998089989	2.15923451226803	-3.45682801040583	-11.0137253408582	-5.95638030913227	2.37261316456653	-2.29037360981604	-0.143079209895196	0.479823157447639	-1.27163837323094	-3.65980254866725	2.53561837480325	-8.47153924375072	0.444598284478133	-3.61979085539923	3.95386800620546	-0.0240447967706096	1.39306122237581	-3.48124998022439	5.84274774079922	1.55158311084984	1.75856411216895	-8.64599742990649	0.281730317004683	-1.84672111673544	3.32320171756582	5.67738399874832
Caspase.7_cleavedD198.R.C_GBL9026353	7.16043496594009	-5.89774108573467	2.30716009100211	-2.08826774372237	-1.49781369111246	-0.541999998802604	3.09550934014686	-4.37696905673055	-5.44090507452905	-0.16140654771866	-0.708126169940542	-0.652071438177659	1.58177967161789	1.16476908823668	1.49127321167402	3.91740776534918	-3.28301446167934	0.717968610489638	-6.69174045533679	-6.19610783328572	-1.73641228147645	1.51019859223378	3.73424956645188	2.14272997373073	-2.14263167640576	0.895819171791763	2.96973906571561	-0.415417097517769	3.00995220031908	-1.95342172953068	-2.34424689375362	-0.0698135054476141	5.06318781878981	-0.725419339251566	-1.90206876148512	1.01016929452333	-0.26448595864062	2.2635904666808	-6.32573406386392	-2.52250864977202	2.05225273653875	-3.86057800292054	0.899152870178293	-6.2596869580454	-1.71431886429053	-3.50893146294206	7.33491208820498	2.66469555055056	-4.39790261112888	0.628269552524966	1.95097214603723	5.47967548728835	0.86784822404846	-0.480185931486195	-2.90185538700939	-2.05838861107914	-3.41560120940615	-1.98282897286989	-1.67344055081239	0.580791907299601	1.60110497210829	2.9367038321581	4.76406751547149	-1.83385455423538	-1.56349711468438	3.98377432820764	-3.7585883685565	-0.61548534963939	-1.62431250075126	-3.48261058014703	-2.07927782297386	-2.70647362136673	3.99383027210805	-5.61032263456752	13.4185510002773	1.43497818681679	-2.50921140017645	-4.00890973232178	1.83307765263788	-7.53208337302349	2.1504961625725	10.1589512349411	0.164761019287109	4.44932153528713	-2.13141552549119	0.835572109557817	6.55576743981631	4.04000424473781	-4.46959483301479	-0.0227015369155402	4.22865891248998	2.36028723933834	-1.54519913146972	-0.905997072757676	1.03565739510732	0.365880271955077	-4.0866220717819	0.590704189942404	-2.57437490070105	-4.32657507384794
Caspase.9_cleavedD330.R.C_GBL9026193	1.01261063375067	2.65552702649317	-2.2975705530534	-0.835534614441109	1.19486777122617	-1.29647051342562	-4.33376661358817	12.9296085030143	1.66825725189434	-1.38945038022672	0.941665837768599	-2.72439229308073	-7.25454893117054	6.73035412732847	7.63092883609738	-4.21336057185899	6.21888202642646	-12.7437362814157	-2.82068270783847	-13.2735900999911	-0.000260804326527364	11.5512618958179	-4.93789458337111	1.3921256407922	-6.77060343222195	-3.16840027693135	-4.90236503486116	-4.87103787168111	-0.907348056465538	-4.25936977601515	5.42614806136836	2.14175198626927	3.44331992738512	0.29174353358588	0.775271381106952	-1.14083125691669	-3.45941864959916	2.23010050324238	2.58792594680565	-2.64540062056503	-2.07420019118004	0.0595656846600947	-6.93042163519778	1.00167145309285	-5.71902279583096	-4.94748910509248	-13.987332990863	-1.59209189763451	2.5113645195586	3.21782814375415	-5.44420320039017	4.31928163359445	2.59118657548134	-3.79415048446744	7.38892216691361	-9.36727610380959	3.34228430869025	-1.74208576342604	1.94156803628018	-8.81351363340501	7.36737514739973	-0.287159299488268	-0.370431614475305	-1.57767741526431	2.58301358519226	4.52553106709399	7.62916166854819	12.9598444805371	1.59514315484584	8.00326441032108	5.05898984352548	0.333315053424295	4.61751736318479	0.96855545032306	2.8770406452044	-6.64560906413922	5.70669092238663	-6.04518024408876	-5.18502301883573	-1.62296261240567	2.91902892890103	2.04174108293598	4.7702032174711	6.7235580314828	0.834939960284827	-0.217581521410738	-0.366956172332917	2.1667824790206	-6.65461237278102	-7.07094268887371	-2.25427025414828	3.1384285830632	-3.1465614713819	2.6002442576194	-0.604055210724043	-0.49113735504713	0.374437800851466	-5.55991620367849	-2.36772955936343	-0.959504406053325
Caveolin.1.R.V_GBL9026195	-2.03956753044873	4.84802122227801	-0.876100126339446	5.95364604348327	0.554905148400631	2.51397746648411	2.55267394399159	3.82804427251582	-3.30972718434403	2.70714486267207	5.10453080050322	-1.39377903884793	-3.4927138815048	-4.76521158796487	1.80793359751738	-1.74281133288273	3.00489896578647	0.0334022325961391	-7.59792508906256	-2.60343663125738	3.2029568674288	3.4627313627394	1.4493384738745	-0.914099454702671	1.61575966825038	3.53947482501715	1.62650851122616	1.54822186540899	6.0719632343365	5.51644158384775	-1.81132681092306	7.47516449569471	-3.82627388366987	-0.744993057491921	-3.0528457934459	-2.63222471108734	-3.03709925991405	-4.97589189161449	1.5886308115273	0.904258201710938	1.61063685373984	-3.65925873803308	1.37809895347308	0.818201550191094	5.6172885284377	-3.67249352174075	1.11633159367883	-6.45269813314346	5.80022748492123	4.0381098493674	-4.81137607527175	-7.40720277623018	1.83929567653318	1.68853604904071	-2.26281715080796	-3.43599499174831	-0.727217662833585	1.28093744072688	-0.14709234458303	8.03212757963163	-0.936654512201907	-1.84204529494772	-1.7338569797339	-3.59737860345861	4.63745104555059	-2.51284660133773	0.871893117582441	1.91011198402093	0.170699714550967	1.70529563982919	4.34098311007129	0.306596362614232	5.64445914977976	2.61769726039495	-9.0811881522833	0.645580558333936	0.588746889092227	-4.8404708744439	-2.43846559814875	0.598043440265548	1.39493622361343	-0.125136126239868	-2.91214289515297	1.13516979309248	-0.262180755690639	2.46781104438502	8.63147015309267	0.706802343362246	-1.09089301282866	-1.72953171760933	-3.04466655616649	-1.39257344271387	1.65752914131315	-4.9305513555036	-2.91326522666387	-1.81285005269322	-0.123609509048458	-7.92348551941935	0.747850382014069	1.29995568210848
CD31.M.V_GBL9026349	2.09788885372843	-5.86285575513444	5.54096039356095	1.03181395526602	-4.69333477973491	4.16728833633171	2.04206045033903	-1.97011486647556	-0.733639543384284	4.06330322547016	-1.52150621605396	-0.00911867844062403	-0.660694913452165	-2.15310748250771	5.28699809868075	4.6607565621965	0.571549022803078	-2.75336678112441	-7.24017819909889	1.61603146429073	2.7411771670415	0.894510884635268	0.26417097348194	-5.54891194289931	0.658223900191276	1.87041186535613	4.54177574667557	-0.824562945405436	1.41063743049914	-3.9424771449234	-1.89879068124767	2.98004566292131	2.3509749215936	0.416584080593161	-1.81467672078005	-4.40968228704644	2.48018330053749	1.2222829065888	2.30418672389308	1.62325954573625	-1.51593569832608	0.268658590053817	-7.88892775560806	3.14222982996477	2.69623979024073	1.03256188922332	-1.25287894539751	-2.93579728253604	-1.68370592897746	4.25540389343736	0.245642897008526	5.62729910731594	-1.73286096300401	1.76496652184046	-4.86277744152382	2.46940749328523	0.98025043492851	-6.20363539095436	-0.980263225672333	-2.59004731695081	-0.307550799242496	-3.51288280053624	-2.46585756831766	1.43792112918469	-2.05549689972222	2.40147967451068	-1.99790094741105	-0.49662288442729	2.62199148652349	4.70691741205214	-1.32692480878629	-1.02211140609712	-0.486155647670982	5.2569904416275	-6.4761851019583	-4.71741978631852	2.24413678183772	-1.71745310827094	1.05120236075274	-0.554860768718519	3.60139452197627	6.22707686796946	0.377699992902851	1.28218154802319	-1.04326575242486	0.251012821950634	4.96290205086546	-7.16831685087819	-0.265798066863768	-3.18348834185644	-1.6019362173471	-2.35329909622407	3.0619669363956	3.43895032700072	2.02694048371817	6.32128813338187	-1.76614765990402	-2.52727484549895	-0.359550871906309	-0.910768524888097
CDK1.R.V_GBL9026196	-4.95509831681279	2.08187883627509	-2.03996554333659	-2.02129820677799	3.87824548504052	-2.63182134601675	2.41159084240222	-1.1762779668263	-3.00776909956703	-3.98894241233034	3.44610964857993	-1.72891593349445	6.20867486328747	-3.92558366732007	5.3138397573472	6.42042769166375	-7.54366586440016	-5.3724679287452	-5.46104951951833	4.41910185314891	1.90756558918366	3.70438428044546	3.43502118141912	-1.72584969682748	-2.44065948450027	4.53896923115574	0.132972979500766	0.197062252205655	-0.893501417641826	-0.509166350857901	-1.58447366146477	-2.20511418504965	-1.49886156367006	-2.02156817622567	-0.306496066875993	-1.27652158884691	-0.684813151479664	-1.6219335270066	2.79974619322784	1.1209763730209	-1.19770340919843	-4.47350618910634	4.37316089943642	-1.02444088753012	3.91521389884476	4.06322159230894	0.142180539118449	1.73174397936991	-2.5704065717051	0.153088238451218	-7.01418245989824	0.532426971938333	3.59176100311553	1.98484800605656	-1.91047453624187	-2.52484506335296	2.0662255375	-2.41329443612527	2.01489376090582	3.79416598936842	2.1576069015651	-0.368067526846391	3.07853426510516	0.955002566459172	-2.22762793988247	-2.1046170763835	3.44079921109806	-6.6038733487364	4.69844422254607	-2.23326875832112	-5.8912411708995	5.97397786720707	0.555642727423097	-4.72383689903288	1.32876135707955	3.18470762470905	-0.602159789744158	-4.96432525613805	-1.08714470040452	-2.89015138574588	-1.8823501181651	1.62772297942382	-2.22107767347071	3.06956085815175	-1.53483474004244	3.07607421718085	-1.32362201300741	0.499810676384493	1.47316835822873	4.18988312886349	0.732103058323563	0.753943883548927	-2.27495036286134	3.42255186493924	-2.22289574597071	3.42832678503336	5.48241045085975	0.689655727649748	-0.266666498663208	-2.66606019191251
Chk1.R.C_GBL9026197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chk1_pS345.R.C_GBL9026198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chk2.M.C_GBL9026306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chk2_pT68.R.C_GBL9026199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cIAP.R.V_GBL9026200	0.402098893486372	0.162077190193872	0.703738199660858	0.0515558261623705	-2.88967424799537	-2.67961858459768	3.04602295978196	4.02602481945659	-0.0369521011031712	3.70100654418038	0.120485908313653	-0.862758699855189	-4.04593529210223	-1.92658408553479	1.9786138401013	0.777481483183408	4.79040777340522	-3.71456526921263	-1.23176548666767	0.746686552643133	0.327109832433731	0.727058551119033	-4.46407820926808	-0.748471366933823	-1.69740564182034	1.71488057588455	1.68665083277071	1.1777777561388	1.73179019389375	1.25611230581051	1.55048715235851	0.968123367996601	-6.00660757118958	-4.0428007144727	-0.756207464124609	-0.675165255099614	3.87395572637401	-3.99913939690107	2.39506026345942	-1.65266826849593	0.346699007819261	0.32949450736537	2.55387486657493	2.80965728167179	-0.282220802128805	-3.56007585999705	-1.91568896587764	1.74340251857656	-0.863199864546603	0.538619057300022	-2.40890679759076	-5.361215682241	-0.673347946339532	-3.62465953644817	1.49651437105843	-0.369155805347311	6.64811224290588	-4.08587738006411	6.8033088535587	2.58726344175057	-0.176521007918924	3.14195617812273	3.90515492204361	-0.403346212762477	2.10622742679609	-1.62722847555532	1.63246859018577	3.41196334434295	-1.02495621509842	2.4736960834686	-1.18857761769148	1.69999129451279	-1.57245694950866	-1.0130832678555	8.09071729773281	1.43859592550648	4.17052642214462	4.16856684882905	8.41863401862638	-4.38580158862197	5.47389968531639	-0.657127745726064	-2.15934579753027	1.03114715611601	1.8433657127272	-6.67910719589872	-3.34308126239178	1.7423365234103	0.537588827761107	1.43574588440236	2.23093989383101	4.29824504967758	-3.37241133950753	1.64006144200721	-2.70871906170959	3.07545049072833	-3.0072770930905	-0.315199279602296	-0.0187358686719222	-1.01855666878543
Claudin.7.R.V_GBL9026201	-0.0787627754199269	-0.546328721784431	-0.314821539360896	-1.59932015664664	0.159980534511579	-2.91014784503074	-2.05861716421397	2.99672733221588	-3.1272857521227	-4.5969237893384	-2.0438535440447	-1.14624224131478	-0.993842079683585	-2.94331830947637	0.534311326410176	-2.51220461452035	-6.83150115430381	-3.70489905259182	0.725817462325943	-2.39980504721178	1.23536604973028	1.04443774601594	-4.96159315278685	3.11964466826147	0.0994838068298403	8.47426980574866	4.92766745747663	-1.4152555577295	-1.16318412387267	5.91949052508347	1.02974494250772	4.12581667954349	-6.11882194019865	0.652884942419619	-3.92043114519321	4.02545981217583	-4.71885496090991	-2.38534366404889	-0.879890130869402	-5.58510201912252	-3.51097593169488	0.948741926695286	1.76219353539136	0.365932058121802	1.92244554731951	1.06129471840655	0.540969355920734	2.63051978828303	-2.51631113006694	1.18254634620289	-1.80789909852945	2.56231753798393	9.00482128815591	-2.53745502564391	-2.49202611037699	-2.78198970485983	4.2839751420606	-1.27467193284007	-1.16932319596979	0.253840376018759	1.46462826489568	-5.3525889259125	-2.06905749717489	6.15651637214449	2.63897994138111	-2.2239860162672	0.693750441725338	2.93263701924876	-0.270386871732158	-3.68029584775082	6.60329962561037	-0.466218759105928	-1.97977975285238	-0.111213947321371	3.14025322939734	-3.43060553765127	6.46444128363274	-3.08824336717359	-6.27322901058087	-1.17616053872284	5.42983198163476	5.24385805487144	-1.12598649498273	-4.20213136730172	-0.97664292539716	1.75582967886413	-3.80492562542348	3.48489565943314	-5.75439922623293	1.63525827219207	2.5291295828905	0.779568008039501	1.98167031588441	1.11981347217731	-5.6389915716108	0.554847284275648	-2.16437475000669	2.26723354256935	7.22993716940222	2.41509870590519
Collagen_VI.R.V_GBL9026202	-4.95182483088436	-2.48387705655111	-1.98766004278546	1.69102456367784	7.50205373062037	-2.70548451776194	-1.62832500252304	-3.61867397286584	-3.13694381252894	-1.18850653156851	2.84261550087791	-5.54580548992677	3.63066139775067	-0.737826932269697	-3.5357573656947	-1.32768421276084	3.04906485971653	1.26370821635573	-3.47262897706708	-4.7369554364711	3.38126232205204	-1.57987004921157	3.68757621525623	2.8702158521226	-1.09168455247904	2.50601796915405	-2.35949080468368	-4.06656762040639	-2.21600075256829	-1.45935378979956	0.0790619618356111	5.92761770137526	-2.15431744571456	0.881666975551096	-0.921811760427675	3.46573395646846	7.00241002762015	-2.45407765738051	-1.82890308360222	6.09371326145574	-2.74659472394331	1.1617391927548	1.62278933890076	-6.44932114406309	2.69283250447136	3.21277241077481	6.68025599447233	2.62974096625494	-0.560651819443945	3.67745111072922	-7.96771130517488	-2.969848096195	-1.78464942300245	-1.53790156094961	0.281045923224107	0.609572272754204	-2.11950168568833	1.10353863898957	4.65704007711	3.15271369921811	-2.10323518937235	9.99636259951647	2.25682450709167	-0.839717558730948	0.649050848321832	-2.42368234001324	-4.10739173123348	-2.23946065189092	3.46246664755304	-4.61558378416368	-1.35814227974492	2.43669934118987	4.97235008408759	1.13370133714152	2.32036175389462	-1.01914663742654	1.01102581558645	-0.460232684734107	-2.36770125702268	2.29472514272577	-2.39457486802	2.97780446638161	-4.39167665767693	2.64201288961567	-0.312402249819268	3.082668145988	-0.939649738909922	-1.5132604885449	-5.19391882063793	6.74515140063546	0.742408040169876	-9.42615214333146	-0.00135055034651946	0.433579173159983	-3.91707020865885	-3.14414634108792	0.598931197424153	-2.74084933637901	1.16890307349389	2.26994963339138
COX.2.R.C_GBL9026203	-4.12817237288568	-5.5530907907211	-3.29008469945617	2.3964867989577	-3.1654503773816	-0.0137128855433698	-9.01478599847652	-2.10732436616374	-3.6648984166321	3.15458230050135	-5.64129864802545	1.70337284165547	4.11690254100622	5.47262656194209	-5.85977879498021	0.757137229444251	-0.306681058008387	-13.8397721964434	0.292366469316136	10.8723678139585	7.36865343439278	-0.695104110342783	6.27204223106119	4.98443648845993	2.01474214005988	-0.412596045005781	4.8151908473622	3.64462670871375	3.56221785229233	3.60963985289671	-8.94587619001858	1.20073304584144	2.53895760242972	-8.49814522554118	-12.3724001571297	2.01553371315187	3.80990386940862	-3.05920650131702	-3.3624269232721	-6.39825196102964	2.41659637387128	1.92274384758101	0.828806467444054	-7.96561304558681	0.514541354671277	4.02827686744522	5.97105286025297	5.18179078404369	-10.1859557416383	2.24388807373011	7.43074634149438	1.53644330180478	6.88307762757576	1.40125944127203	2.49901451059648	6.88334020494964	8.47028163338793	-4.2394600300124	-8.12736086088946	1.72858276085105	7.11765557381441	5.38559250922676	9.36011648688722	10.2527958738358	4.47146818128079	-2.37932169127691	-1.78913635374573	4.93724097693052	-6.22712976382543	-14.0838696213687	2.46927388549448	-5.85948045298942	-6.13946341055199	-7.44566902097529	4.71317889204679	-5.23470982358789	5.21895797751011	7.85583583449898	-5.86519243850931	-6.35290496329576	5.2761933574278	-3.38016136249938	-1.26541427647364	3.39077182214507	1.82158592359647	-0.992943398041048	4.45704903302558	1.42335951496667	3.33396477974615	-0.686811664428402	3.36209261858948	-0.314970173210202	5.41853059213153	2.29983443846754	-0.294269437749869	7.74355546710375	-7.36151894913519	6.89055737551811	-10.5779365635146	-12.0970390657341
Cyclin_B1.R.V_GBL9026204	-1.20313118592087	2.46730316097553	2.21233000981539	-7.85065334358768	0.939528351177796	7.64157875009338	2.71980867581615	-1.00873916323942	-6.7077962424522	-3.56463824704335	-0.499788821372809	8.36241837212747	-0.303017855292251	1.32005632572529	-3.28700510558144	-6.57775907047852	6.12039870011126	-0.347199662298805	4.41392965834319	-1.96877349140145	-2.31746911248698	-0.294384648117945	-0.105242278777473	-1.50094940416532	5.31463434908386	-3.6539171479251	-0.418098477081361	-0.410819305193937	1.43529403698197	4.75294975264094	-0.926420608394498	0.561043901244437	1.70379102488996	-2.89664784397419	-5.64918226830246	-8.53123758226766	10.6309899387464	-1.48961220101434	-11.2382223344773	-1.24506074890012	5.17778998476086	3.52046033004107	-5.19552125419041	-2.48851433003319	-3.0440257202777	4.99582990672913	-5.17821684089378	3.45417348561281	-3.94694311821968	-2.76816435439966	-2.99283678749674	5.43428547946493	-1.20734750780327	-1.76125244805781	-3.53004711905188	2.96763616940797	-1.12985732339284	4.22275075296441	-1.02687838308826	-7.08340595388671	-1.00010976872607	-3.47083890054311	-1.26343256585392	9.23979250190246	0.173975636876345	0.38363850085698	-0.888958682867748	-2.31216641044308	-6.79083624853066	6.72198896438917	-4.70499736410264	0.820278524036562	1.41325273952062	11.3108742605985	7.28367653200282	2.21193554348832	-0.910233197509133	-0.145439897487732	0.64991407444719	-6.7759809340274	-1.36006180169075	7.11601765362251	4.430952781754	-2.65396188468922	-1.1774116541242	5.06835461829645	7.47073628016841	6.21010562151025	-10.8474836815213	-5.08869620045138	-13.3208643129789	-2.03836506624424	-1.48894913438558	8.49580701248427	9.77802960218289	7.98130769808467	-3.26455918822595	1.63853014778857	2.11709692763839	0.0316648334217772
Cyclin_D1.R.V_GBL9026205	-4.17916384456308	2.32152161486852	-3.51977333379142	1.61538708936577	3.18472029077105	1.33947928093965	-1.81086013827561	2.15347410900696	5.04323237302889	-1.13901083003861	1.16579092489946	-9.90717081225591	12.1337763685189	1.56469935859048	-15.3754597410985	3.22320559738311	1.62352002937222	-6.5348944811982	-4.58547190295964	8.66531798576776	-2.24086550645015	4.57852552902361	11.5120425535315	-0.0100150395318341	-3.84330583328168	7.42471388475258	-3.69054654373815	8.69216379911802	-4.14854916797498	3.64324134272263	-1.893132482781	-2.5628672038787	3.14299235136954	-8.61382684670506	-3.32473855806483	-1.64754392714172	-0.589545334110683	2.01855859549345	5.16378165490375	-6.63073516960813	-4.72630312980595	10.6311667292469	3.7910916629571	-2.5527154846954	1.48091185680761	3.20870472885522	2.95795917043058	3.46108435254395	7.68475225051175	-3.7328539613968	0.147264065227704	1.1160847354086	5.63709377819421	8.49185326520338	6.47547735415384	13.3786578850961	0.772675453056065	-11.9881163644553	3.86059147094182	-1.53064880905767	-7.75974759451527	0.575975114203909	-8.17956111927332	0.403863876619245	-0.159137133621408	9.6756539844766	2.30030446975347	2.87849243064054	-1.09496042879471	-11.7363183494662	0.430311748524605	6.09034203903425	-5.33050443990663	6.70055268920259	2.24572702817564	1.42941857479065	4.88912136828215	1.71614334709849	-4.53486099101586	-12.894404454618	4.5599972240173	-1.64419072803226	-1.60314790921924	3.48671514853585	-0.165972359931393	-5.37345561816337	-3.08995966496529	6.08748202262249	-2.08385602679567	-4.37915297843478	-6.42262185066409	-7.2581466436292	5.16806426590787	8.50499144332969	6.33452183077194	6.60959629232492	6.06276600056879	-9.69754524637087	1.85733380072671	-12.6594666274792
Cyclin_E1.M.V_GBL9026308	-0.89774314075519	-0.148294235342191	-9.99583616288145	-3.71525175692711	0.629604608260168	-2.34214105132485	5.20212066096501	-1.25808814456255	2.16430192022007	-6.15682141203921	0.952131835421048	2.84245496891336	-2.39045953122028	4.37690738333411	0.505691644688893	-3.51598408470832	-0.0368170002746961	2.41517196288614	-0.362903695857498	5.54201346358498	3.54750127582838	-0.790825333468011	0.55752588336401	-6.14667929704593	1.87714446784342	-2.36277666659299	-0.745089222246662	-2.54068230582095	-3.81095563222345	-4.2430789331144	4.66703490550979	-1.76011447194852	-1.58646710999576	0.208822313721346	2.53431871760506	-0.360496895206564	-2.2041464260326	-0.787664133010562	3.30909845453724	-3.19015432925957	0.258349371505326	6.53800835646223	3.10604195727392	1.51263991070029	0.631602201991248	1.24110105277302	-7.32116228360346	-2.9578579980277	3.48410071167325	-4.67437221786645	4.5948426694581	0.996000343978214	1.45447623671212	2.92438850147461	1.35069484821098	-2.99779996759272	0.782797856450431	1.74334297480589	-4.14220480990864	-1.39483318420937	0.312248922244368	8.48744035601596	0.779336893471025	0.697229044069208	5.32506404244405	1.50978656182371	2.8584945216146	0.930141870381543	3.54414867214347	0.81862428859359	5.04116613357882	9.7580507084994	-0.0711645585821409	7.10509568532903	-9.20502692989211	0.672452021276827	3.40484044583307	1.10369222532775	3.7414528700609	3.87821778734417	4.89487782080336	4.94588435110097	-2.41250194138187	3.0332382405182	1.37216357399844	-2.54255469780634	-1.44794406110632	-2.53856595392616	5.30287857439902	4.35891389680638	4.18255811665227	-3.5470276339624	0.185241912258712	-1.85491717638019	-4.69202976966027	4.707197272715	1.31015491633263	-0.017779617010938	1.46906204697037	-2.63741429782847
DJ.1.R.C_GBL9026206	-1.57445889605467	-1.88288973495962	0.254225274865804	0.0632907897358673	2.10385923864434	4.87960362993476	1.13170555026748	5.60561279756398	-1.15757866432537	-2.87489135013353	-1.50761261438383	1.05358581502275	-0.481927897412919	0.353058640596819	3.76055821142521	-7.00540638842831	2.63288939864712	1.13813583738096	-0.946890934072	1.69346887860598	0.601351789191963	-3.12131149938698	3.64885766345055	-5.38392887432575	-4.46091834817112	6.64453212940686	2.32384152139395	5.46711114171101	4.50009832245598	0.342612270557561	-4.02230260474964	0.89562103967326	-4.57409962142602	8.58775414989172	4.4979904893171	0.727491133510139	-2.64521055348591	-0.395457747939492	-2.56124989549182	6.11305012438593	5.80953886918105	1.40296153136163	3.15632914646378	1.80558112294792	-1.33456049337236	3.55790643880713	4.02554776973647	-0.825229941337125	-1.44654294214595	0.613053866586173	-0.461247369634971	7.18787583296474	-0.218941524628382	-0.0759780853713047	-1.49563494597325	1.20342254230072	3.38054729161274	0.188834784765463	-2.10614017541494	0.851252995898094	7.63862037817351	-4.15859468214849	1.16174556841675	2.99477370517633	-0.0544562948959781	3.62452430285053	2.97067856034128	-1.09268160561745	3.20178909346319	-2.17062782762537	-0.0129019344198841	3.23348399991445	6.36577596663208	-4.98887699290087	-3.67470274128682	3.86495599237486	8.31285598170307	3.67684305252528	0.34759642016664	2.33606799482383	-0.920603784360275	-1.74841960456497	-3.47777888300372	0.826239230490488	4.70295157932518	3.05002652588451	4.84290965526448	-3.9542645181663	-0.861801091927078	-0.129897307246882	-4.18788832472707	0.991898755915366	-1.44994338057722	2.61041862697855	1.85214650019135	0.992884667680013	-0.355352522343922	1.17822370340915	-1.81593065410927	3.00943914985988
