V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
c.Met.M.C_GBL9026314	-0.774911298250038	1.22865292298588	0.433036841350724	-1.01309343829965	1.13273183763987	-0.830558136985376	3.24040540757354	8.41187052921599	-3.84028128699264	-2.92756318535751	-1.09890778868729	-1.60597875094158	5.09877528482344	1.26870210566604	-0.408548276026347	1.8891779624407	1.47689134674113	1.58718688025597	-7.10595792130842	-0.473258867581881	2.9417531334198	5.03196596646171	1.4911884937497	5.64601238365101	-0.535277219224867	2.75075106512319	-6.05212759854724	6.64296910969899	0.662590023944642	-0.667747462793673
c.Met_pY1235.R.C_GBL9026236	3.01628243233869	4.26293162770832	3.78704463027549	6.07100671171233	1.33702236330447	1.74914180719625	6.83369738560501	-2.49945042517066	-1.83330246717914	-0.547752104153675	-0.173155691715396	3.35872580915506	0.164989660582577	-0.817715622198753	1.49719709933595	-4.47990088136541	2.79363927037617	0.485859950930451	7.8624759212172	3.21565933513104	-3.26958274860704	1.28585921001842	3.02160032583226	0.250940783055227	-2.60964358528191	4.52844726362997	-0.821429310518377	-2.85421399932212	1.80502764408224	3.32107136179093
c.Myc.R.C_GBL9026241	-2.93144057575025	-2.61409422124304	0.416950089920675	0.167319987731959	3.16915606265499	2.51939086663696	1.19974917613724	0.814188273746786	-5.48826709478515	-2.46066155413041	-3.33006718284479	-6.94181880041597	-5.58055073929528	-2.97421303998989	-1.58439179729212	-1.61029687410303	-2.43364810209593	-5.52647917675425	4.4417491312669	1.84512285230757	-0.788465606313996	-4.47416747381541	7.1729228083919	-0.741518048868586	-0.00560871723167124	7.23305854554275	2.48454134935634	9.06517056206835	3.45042516706863	-5.00130932162324
C.Raf.R.V_GBL9026278	3.40003553970606	3.54993179057764	3.06353784854968	2.49380941261578	-1.36339784866068	-4.10848097716858	3.23902744838006	5.38234056029806	9.733308002739	4.44860582895316	4.9926977025433	5.47462101788749	5.38944580139403	3.54523303393549	-1.13235599218767	-3.76272397438911	-4.78303710387017	3.32440362506453	2.08327649468162	2.96527471586515	1.65529116706806	6.58417554515235	-0.734527429028931	5.82420211744152	3.27116216539777	0.312252934263124	0.706804866686493	0.175045420481522	-1.82243714065842	1.32308182581256
C.Raf_pS338.R.C_GBL9026279	3.15355970288023	0.310053978931127	0.607198123398886	-0.61282852938919	-3.11956899006717	-3.15883694753261	3.86372346185986	-2.2554443133706	2.70783435295259	-1.45213256655657	6.79960015763642	1.07745771902375	1.54155419413279	0.0223551876603879	3.55313442361488	-1.56905486383264	6.78789015125038	0.116267081289505	3.57442464211458	-3.39530800427988	1.97914641092357	-4.73991256105687	-3.9602103403201	-1.42665853889375	-3.30815156754904	-3.19976210696254	7.37258863840017	2.18179617199664	-6.19869367608533	1.23458062937651
Caspase.3_active.R.C_GBL9026352	-1.30714771688386	4.06228727965414	-0.219074405974778	2.45372307805924	-3.10349586544767	6.12976273355647	-3.34715013736714	-0.0657347367520412	0.161173389664449	-0.931139254373665	-0.0796306290631718	-6.90573454742183	2.98494240462821	-4.62737399551751	-0.238420931019595	2.56217492497576	3.47929437267972	2.81863700727955	-2.23238921517459	-0.997853775794647	4.40068700205471	-5.41040722291293	4.34878716293172	-0.521788882358901	-3.4525899930781	0.500365929208856	-1.30314567990993	4.73252753285935	0.502964535559735	-0.520140861877881
Caspase.7_cleavedD198.R.C_GBL9026353	0.596347618243612	-3.80604650815314	-5.59900248438611	0.869600902747052	1.68712100002157	4.33472402929554	-1.9575561762429	1.33699871603448	-4.32944416443456	-5.54050736105162	-0.256245359903991	-5.07608648144084	-0.329208766589546	-1.03011760763886	-1.19636491877773	-0.90473178434059	-2.24661143812049	0.767894353026827	-2.64155768322321	-3.97681501967227	0.677903265171454	1.87755478453172	1.35626348308483	1.70232290574057	-4.25114999710294	-0.656352575928222	2.89765195822456	-0.824571655976151	-1.31892651955202	5.89481088870214
Caspase.9_cleavedD330.R.C_GBL9026193	-5.50062686097818	-2.84971845970679	-1.96804828593579	-3.40347280816986	0.888011050389437	2.11002584661589	4.13162316050795	2.38987431767134	-3.65828565058837	3.66341617688297	1.88189943607158	0.222057606651879	1.980394822127	2.43352213599461	3.36931374731094	2.07772868098788	-3.31670060319183	-0.419300057466906	-0.0026284156914681	4.74810838418542	-8.26163609128465	-3.0221440272762	-0.395064234556413	0.178681535390841	0.545045660215345	-2.09316179318037	2.12836689310728	-1.13360265753602	1.26004978032046	0.462460742795772
Caveolin.1.R.V_GBL9026195	5.21633160452274	4.33962593307788	0.569861023329832	-3.85173972690137	1.01326192130849	-8.1391864119555	-3.17310618104453	-2.64412696068317	-7.99168757375632	0.819110509702629	1.59903384850145	1.17699219051888	-1.18767847006789	-3.44276474417546	-0.0231023108735936	-3.29551822607726	2.71293426217611	0.615703205243978	4.42562121112008	1.38274823549355	-3.52877535474032	-0.0546686120523917	-6.61520948943877	-0.592174406374143	-2.28840790403811	7.18888308109548	0.570024462434233	4.52305488191738	-0.852537794683602	-0.809312239521186
CD31.M.V_GBL9026349	3.63229286167891	9.88416879133577	1.65568271349467	-5.0164214717218	-2.06585484042506	1.3812009327938	1.70491265181414	-1.64964035764428	1.53710588575448	-2.9100933183357	-1.48811290075363	-4.79842093143225	-6.91705838811049	-0.715709680107287	0.748110681031116	-1.31726642491519	-4.5083629767104	1.81831422433148	4.38387059282728	1.08688150103542	3.34625860901333	7.4305629868369	1.66972799056266	-3.23797330172077	0.53198465691625	-1.99976837053982	1.37054433199564	3.7185188665432	-3.35094872688133	-1.62996450285174
CDK1.R.V_GBL9026196	4.3547559468815	-0.522123887600096	-0.9448172925577	1.82914307555225	-2.5972173064715	-5.04783995215311	-4.37230147594386	0.896845606414755	2.10056558422598	7.23779344773021	-2.67536822840854	-2.54753474215232	-1.5825757980503	0.441465928113617	-3.90931180068732	-3.52575980371296	-1.54973395170301	-5.21754090720052	0.550525001613598	5.29371037336712	2.69501934194184	4.011900114694	-8.09011987944361	4.45600530117301	-5.61582523873976	-0.924986961628817	4.47312684806181	7.36847475799941	-1.49734256200032	-2.18825244855233
Chk1.R.C_GBL9026197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chk1_pS345.R.C_GBL9026198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chk2.M.C_GBL9026306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chk2_pT68.R.C_GBL9026199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cIAP.R.V_GBL9026200	-0.906351544531416	0.587920491877578	-3.61520229770882	3.47618500656241	2.83322010695555	-2.46649084413686	-2.00770363410553	7.36956242096744	1.90054444382261	-8.20109748300965	0.284390169589075	3.01201370122106	-3.9516084970796	-1.45728721204293	-1.27380014946299	4.25725999252027	-5.10118103838473	-1.80254595337145	2.85457532249994	1.39406360491402	-1.55584926172563	-0.816702043269717	1.5124575460731	0.205961904693749	-4.4256076441932	6.48648607602759	-1.96959160616372	1.53130809737147	2.24137205893526	-2.23975134258183
Claudin.7.R.V_GBL9026201	-0.658219251440606	-5.10723923216737	-6.43045379681117	2.17234597927761	-0.0548892623604216	4.52905086184418	1.91150732315135	3.49071348386474	-2.37266861160787	3.12618425869213	-1.81921338059416	4.23540644932307	0.787233501777181	0.631662587853534	-5.05596701758603	-0.47993309888382	2.09971064674814	-4.89494246348303	-2.65116496462762	1.49730900048454	0.564324622536942	-0.629157879646012	-6.49486390287867	3.01255565673314	4.30849310942118	5.91645275998772	3.92523308574667	-4.01530712464207	5.41288566967885	4.92797647796488
Collagen_VI.R.V_GBL9026202	3.65636566601037	-1.6751106264826	-1.80417598856619	-3.08075304886522	0.403413948872448	-0.965541358261764	-4.97412411549965	-8.14879165471059	-3.11105087691767	9.18924727227994	1.99791355283127	-4.05792069550622	-1.52989971429391	0.833292656265721	4.67633463228547	1.75523340604061	2.57444199658863	2.09774633152601	-9.67594284980673	-0.791423277370691	-3.72235135898766	2.38860235825481	-4.03610357008022	1.59963298022633	-1.70212830231198	-0.190220192413001	0.59997934130234	1.64682760090122	-0.417094537559863	1.24023106197515
COX.2.R.C_GBL9026203	-0.125584275755909	3.84943695445329	-3.20238870625799	3.17578531734957	-0.779625942844024	3.68451078257624	0.973669473083597	5.38633016500319	-0.652246708019698	3.78070907671318	2.48864101830643	6.1752116416872	0.0812095106116179	-1.89983980507204	0.181781332516386	-3.32144644416295	1.10378215254801	-0.293237298412369	-1.68959774493621	0.359381309065695	3.20865612425995	-5.20904117016367	2.9034178886171	1.46516864433714	6.25110870472865	-1.32083737518538	-4.46788512180137	-1.58362154853517	3.05044825327942	3.29020265871906
Cyclin_B1.R.V_GBL9026204	-0.556711144258206	3.45864997919706	5.5119804804606	4.01363762991669	7.31240016324483	1.74454321746935	-0.768623543771296	-4.05025643314749	-1.81953912990809	-4.72449065028064	1.17609699970863	-0.12522570131116	2.64659507885656	8.94812711661055	-5.00982877144727	-3.91860022923169	0.837714897860646	1.85332963941708	-0.104317774041897	5.22810859614176	-1.83033562672237	0.756539353062784	-1.27682319172359	-2.24814472591562	-0.90716183332913	-5.25836534466696	-2.05109780400489	5.9978276230644	4.97101375001464	-5.03863716523653
Cyclin_D1.R.V_GBL9026205	-0.213743036151431	-1.65492062455146	0.766111785855811	-1.80975827434302	-3.45746867574426	4.53423438127103	3.93823573053775	-2.01490618194916	1.86892507295198	2.60549064281182	-1.57302097417102	-1.59949726100545	2.9451806999312	3.1976141897818	6.83899312445022	-4.87391048702958	2.50013398132025	0.469598665776478	-0.849780014775403	6.55686439571007	0.844887170934524	-7.2739095091455	0.826292694597413	-4.31720543390629	4.3121772033143	-2.12989021128607	-0.443643191193518	-0.684857058453005	3.09632773453278	-1.6133781818138
Cyclin_E1.M.V_GBL9026308	-4.67079183350099	-2.27496245714403	-0.13491728437216	-1.05010387340904	2.27833969798634	5.28815895149139	1.57886473217948	-0.593135729288269	-1.27920838382668	0.0354250410719697	0.975516004567396	-0.102494036349231	-5.06191370497097	-3.29961264100442	11.4311269539769	1.57595724328213	5.94594472763481	0.112099226961792	-3.1557713437824	0.235079788953725	-0.288759215968706	-0.954009243532048	3.32094211858025	-5.73129213154866	4.04526465249335	4.781486644456	4.88022719193524	4.03537913844121	-5.80148538052577	2.63600873336644
DJ.1.R.C_GBL9026206	-1.23502654913907	4.06278954722813	7.49923062927507	-4.44939533266655	3.01610761713065	-3.39652996775884	-0.985920026426814	-4.0476227832457	-4.13781855175451	-1.13288758565878	-2.11575690513225	-1.46796657643247	-0.0685388332625109	-4.33551002742196	4.55066128825908	0.366110329501108	4.46418728301388	-2.44591169980733	2.76069642540012	-1.69559423366556	-5.5508296652852	-1.90624981903272	0.167883325548381	4.47661591854046	-2.12066977102195	-1.83334200582486	5.0891430747826	2.07168243266931	-2.33025875656878	-0.163611333505561
Dvl3.R.V_GBL9026207	-3.73050677635402	0.795463501807865	0.268056050975611	3.12854741066927	5.31588596226558	-1.10641497894646	3.72712648793572	-4.82321589222054	0.890050356624784	0.810682389526965	1.59772026967605	1.33006381797134	4.29972658951684	-6.34871885702292	8.02432020093086	-4.00653778663063	-4.43743413563596	-0.609649668008105	1.77452093926879	4.74720052031932	-2.45774189589681	-3.19655585876405	1.88620725117891	0.643886697732716	-3.55906632589091	-0.0952425849672894	-1.28448240111428	-2.52217896181881	1.8775104534417	3.17793084455373
E.Cadherin.R.V_GBL9026188	2.17155750072824	1.8155958792789	-2.47053732164157	-4.77454377655052	0.996290117557831	-5.84379045924057	1.76063626157214	-2.95534999674567	0.631216444457961	-2.76884784500645	6.00720090112393	5.47813774112482	2.71887800110669	-0.00800560253749494	1.26097658757582	4.24377573403632	-0.493841272037381	-1.51579342935731	-4.68298860151657	4.00465238878429	-3.04085122307515	-4.5644780705564	0.0928976572101363	-0.960627043119878	-1.522599051103	-3.52090196858005	-4.32065097235874	-3.41756863855647	-1.40675531903991	-1.03635945533645
eEF2.R.V_GBL9026208	-2.89201590543468	0.333300266983071	2.91385412882345	1.69714658172253	-5.87564021384035	1.08954731073027	-5.79852999228188	0.0138587210489393	4.28222650371802	-3.04031001924718	-0.354730068465605	-5.61410174483003	1.01799559398318	-1.60219029281563	3.80306512317316	4.36236060794045	-1.69760191119365	0.931505815447904	5.58505416226755	-0.537865209783093	-0.0527016105442474	-0.185838136601877	-0.674813318574251	2.83340624402688	3.68816482548492	-0.696272864326043	-1.17681261298278	-3.00179084727566	0.862161625704947	1.71594193101117
eEF2K.R.V_GBL9026209	1.48751522865075	-2.00208612057947	6.78998484550555	-3.89849025476812	2.21823794140728	2.27020944034694	-1.89944867975308	2.30833076884785	3.09633068439992	0.185690433082474	-3.97989250443726	6.0374894179999	1.57611578004816	-2.03911952396703	1.01962509864227	1.98667517790757	-5.58426248065269	-0.509553956335153	3.95899713675723	2.77257773259665	-4.43817267444695	-1.26501047456586	-0.0215431431089281	2.76138423127544	-2.4322554840878	1.73925424479784	-4.54559230193509	0.326378541137237	-3.30931260454864	0.331673387875407
