V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
alpha.Catenin.M.V_GBL9026304	-6.06314178993651	2.78823873427225	-1.57951028746865	-4.76982176286103	-3.63489006759379	2.70373597507676	2.09278083247408	1.54157022454699	-2.40038976310398	-2.23857064811669	2.02125888029158	1.73347161481705	-4.57111484346937	-2.28321391140372	-1.14916679290518	0.165705880980958	1.09280245214016	-5.0952355178081	1.85066314223712	4.96774535775262	0.965664682725951	0.306466136129569	0.374275187477869	0.468302891756091	1.10344219434362	4.27679692653065	-0.496531925329299	5.43554181197728	-0.0191545101895061	-2.43235673346124
AMPK_alpha.R.C_GBL9026177	1.57838129604914	-3.07124538711373	-0.703914606664343	-2.44704265234343	-6.37016107969208	-2.7493077656829	3.67784744060033	-0.581619577570953	1.65693387675447	2.12149293790773	3.1029399908145	-1.13508927562191	-3.03110169236946	0.0873601458910334	2.24308199286248	-0.0746308767884778	-0.894077395618152	4.25561119560816	-1.35487243203368	-0.923066722226501	2.38273247836288	6.03248106523908	3.17028704749182	3.00125614874758	3.44397648984945	0.890599337243576	-1.83613844229473	1.57926551286404	-3.96347177069286	-1.15678033482752
AMPK_pT172.R.V_GBL9026178	0.859710634064048	-1.07773300163842	-0.139520225349284	-3.21192290920257	-0.721624569649773	3.29503472612663	2.94204093889111	0.550419169237773	0.719653711921888	5.4155251789174	4.8137918847006	-1.41424902307332	-0.639496916149355	-2.15980364387682	1.60899882486061	-2.96922250439437	-3.45284378094891	0.386550430990661	-5.40168554772802	-3.53473435084933	3.03116601080905	3.82288929004725	-3.19450073915308	-5.25214204203499	-4.5548834221835	-1.26240114552584	1.8538087267918	2.99293262935407	-0.0111646839218633	5.24756198003202
Annexin_I.R.V_GBL9026179	1.95759225693967	2.07894137702508	2.5735908111659	-3.20331763290326	-3.59890719110643	-3.83523084417297	3.08029047852832	2.08043394066346	11.3671969357767	-4.48991738392139	-1.57888126128857	0.39005953729028	-2.13685943100597	-3.2565787762907	1.29171370950594	3.6684314886206	-1.73320392534119	-0.87335934879486	2.48638461044025	-1.47524828688437	-0.722442518447742	-8.89495127388431	1.4731051837542	-4.82379723579878	-4.70562423921702	-8.16856733248319	2.85791304779916	5.47116349076781	-0.418036767667286	4.56449678677061
AR.R.V_GBL9026335	-3.60773805872479	6.79985331541544	-3.74724324984855	2.10618424903282	2.24139448795414	-1.45774294136447	3.13121950081182	1.52563643164976	-1.45832715315218	2.93602239314847	-2.0437772861768	-2.48578394246489	1.14175360254714	-5.56331934687116	-4.59953675616136	-2.26066764725117	-4.92916464168119	0.690290234852987	2.10489536518568	1.78239251806429	2.26779572439065	1.93337149944931	-1.53607936581079	0.571830888098459	-0.674716617294009	-1.61058305133517	-0.790070743642973	-3.28514920573536	1.52147336623974	3.10400368751541
Bad_pS112.R.V_GBL9026336	6.79341485139433	1.6303241995604	-4.2829119796427	-1.60397815687745	7.19641527258905	14.8602722949098	1.19277857186787	-1.55366962318588	8.24184421842807	1.44815612684441	-8.29794864175344	-0.84742437767564	0.0218620919532233	5.14131260730253	-3.47659236694621	4.78882004493477	7.50939523275112	-0.259309399417819	2.18246919363006	8.96154116284164	-0.888653530403776	1.45701297200592	7.82866781146114	1.03966080754511	-6.18904605502652	3.84900481767975	-10.1202652269267	10.1680244339546	-7.14376699033383	-1.16713338507073
Bak.R.C_GBL9026182	1.16919395417645	1.58676964638004	1.49838808792385	2.9352159135734	-2.40758045875913	-4.91643356089015	6.10500064465345	4.9449346742728	0.142474270283445	1.80112790483435	-3.70168838107228	-6.42169315050756	-2.26048105355179	5.22008717270277	2.49917671302888	2.54002022048546	1.40716039308502	-3.42872450650448	-1.80761098096513	-0.611870406330438	-0.844872673339973	-5.1509029934468	1.00230531203157	-2.2653733142734	-4.91043158818785	-2.26453087364067	-2.02298719961013	-1.5684866452326	2.46594951528693	-2.82584560178201
Bax.R.V_GBL9026183	-0.400833464283853	-0.37504238648298	3.45426782502158	1.91492385130148	0.456237484619926	-0.891453346397213	8.66652922827694	4.38973353379095	-2.24574132937969	1.92296691188551	-1.63270409302266	-1.05762979477256	-2.93023152417109	-7.562640058904	-2.43386915720711	6.38821357420712	10.6824539799186	4.17486372825349	-4.38047595906119	0.0626337302464789	-2.16651150946049	1.87333167447416	0.558737175193148	-8.69660695475108	-8.98423324298032	-2.9288505328154	-1.85933205919043	3.62284171889493	0.0458132236561605	2.21372929347924
Bcl.2.M.V_GBL9026303	-2.88295882829915	-2.59666838998026	1.64881721864022	2.63747618782255	2.53116700384703	0.41820630691377	5.21051272590737	13.7465491107191	10.4529561985493	1.15684787889545	-7.9872538301677	1.52210664781185	-1.86204823596814	-8.10157817066781	-1.92465007296182	0.82152206171567	-1.52811683523433	-2.04904470220613	-5.15976296558176	-1.61247767836141	4.43648088545307	-1.58881340445673	4.79356895009954	3.10075771250555	3.32486424103824	-3.33089603363777	3.07723327973112	1.3076616358674	4.08367229960085	-1.54487105099688
Bcl.X.R.C_GBL9026338	-11.5658705823263	1.85654311655249	1.11601617586904	-2.17298563876881	-5.98780471337133	-1.12798554226402	-2.65695029541736	5.8572856217428	4.9829019712452	2.92049880869002	0.628547229883474	-3.26258128048873	2.94934922716281	-11.1292657884666	-9.67422873528299	-6.85801473608559	-2.80107591465242	5.02447514384161	-0.0800098814414612	11.3891604495778	3.53095328229716	2.54753427030312	0.502298890666875	9.96466631965727	6.66776895681578	4.59378509956244	1.58795333967588	-7.8496190871619	2.61079153601663	7.00910716141355
Bcl.xL.R.V_GBL9026339	-9.99975076006435	-0.204905306478975	6.29730277799133	-2.40997976699664	-9.12011534187025	1.31327192322847	9.20600599238329	5.39807150433374	5.35981143152044	1.80823590064248	6.73856619817548	6.01881829726333	5.63798466497436	-3.31156626021873	-13.9365666627193	-0.16621791058163	0.0791892431375077	2.25921226700997	-0.811614959231684	8.42997058963816	-3.20493945087087	3.19510156803752	-2.09402649678603	4.87234447209326	10.245317929866	7.73005354736006	-1.25498194086684	4.90842603998676	5.15830600128036	2.04848632446042
Beclin.G.V_GBL9026330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta.Catenin.R.V_GBL9026194	-1.4816861070974	-2.63612290139368	4.51756661247624	2.38824620639253	-2.03069709196689	-1.04636542343704	0.997008249999057	1.23285588179857	3.5854336987534	2.67325489066112	-2.97965447550305	-0.222416600057698	-0.57332875412349	-5.20863862437183	2.8133266225434	1.59260080569478	4.55586328282672	-0.851466995929882	-0.980954780029409	-0.33201735300239	0.379030691661355	2.91997206567659	6.71714929709845	-3.85324726680046	0.219247515324537	1.63800597052356	3.34048444352132	-2.14412619357022	0.588100536468103	2.62856371346812
Bid.R.C_GBL9026340	1.2854152449853	-6.44373720558989	-4.65120557567724	-3.38782935938252	-5.03148582604943	-6.33860013011204	-3.45226306203009	1.14126306901603	0.979502218326514	-0.397252427413586	2.31249957617783	1.87751846654825	5.48188902371119	-0.144625469651895	1.62982096721797	1.50205580757639	0.250559905822338	-1.99538774133971	-5.06746087552759	1.79250456992666	-1.50086812363329	-6.37707153339732	0.558157449865075	-5.61595572540741	0.59618120016007	-8.55458409092694	3.27238658726429	4.95524377890002	-3.2519615593564	0.0979041495413987
Bim.R.V_GBL9026351	-1.02747315535098	-0.177509546756772	2.82714780352499	2.62053302199218	-1.48487832157124	-3.26933599900566	-1.4775576440634	2.96987387132115	-7.81564809443286	-5.59817508862011	-6.58778064102243	0.164850454644008	-0.105959495091942	3.15124266128058	-1.36197028896787	2.77330124642069	-0.455867440224716	-6.86555931202215	0.957155759515395	4.54554235016804	4.22569284355266	-2.84128941488988	5.55190043367056	2.62993251330221	-6.82159494420474	6.33030751541005	5.73570345717259	-2.9433211764297	-5.21322170390076	-0.485865568761533
c.Jun_pS73.R.C_GBL9026231	1.851188695424	6.49222094336155	9.52727960924782	-0.524336401311172	7.03778983328925	-9.12334961425484	-0.0515470463785225	4.2493932359907	1.93222189356067	2.48107955865148	15.140447364965	0.227300215438564	-1.80114625780441	6.58640565328408	7.98640440447472	1.34932986509449	0.968978839058867	-8.76921865993443	-1.93414274465276	-4.72417082807705	9.35881062593118	4.70620105843647	2.13070923133993	-0.711780275540301	0.540645476259305	-5.92444771256592	0.209939995950483	1.51390053680786	-1.18336935346189	0.110319866846242
c.Kit.R.V_GBL9026344	-4.54932451780392	-0.949066945112944	-1.62436505168245	1.8349552150901	-3.28783333621651	2.78296147517244	-3.66424414768275	-3.94077047041648	-0.0361678400627763	-0.705776564646712	2.31480691048594	-0.0950239237704876	-0.030464068287974	-1.69774333192414	4.36044631114145	-2.52808126208034	-7.00990573971608	3.20071430529804	-1.49205518351571	-1.25192750513072	0.360243171589392	-1.27460753285118	-0.173290942950618	-3.8935469720678	-2.18975270010674	-1.84221190819797	-2.49563525210796	5.96148142429337	1.58985017779701	-0.0718004073852248
c.Met.M.C_GBL9026314	3.54566093169751	1.22555637889285	0.539863022115249	2.84722157396847	-7.14691358636675	-2.04130597762904	1.49969857567143	0.553872560062181	-2.61234332285245	2.23589052315298	-4.28516750751792	-1.85701965935021	0.975546252962593	-4.78028853764433	0.837001582363909	-1.45231601578307	3.1726081485052	-3.1715419727003	1.07193929269759	4.13660478093861	2.17173944339299	3.06503028246881	3.95559746334136	2.0576757540598	1.53293453608753	8.98967023237775	-4.89631024801019	-1.41184023100166	-6.01880191533443	2.63077065618326
c.Met_pY1235.R.C_GBL9026236	-1.75311896408939	4.44477393320912	-4.36027021971186	11.8225616254442	-0.927418454374093	7.30584128497832	2.30426991568008	-9.38827733969986	-2.80459977482322	-2.24872434033706	1.38674788213891	1.01972632630886	-5.75746179144972	6.40203670869803	4.23368762046222	-3.46532266786842	3.38484318633436	-2.86576496656078	10.962963310551	3.65014771940636	-2.54410546324709	-8.13155732135193	-2.52217051525789	-4.0931686397896	-1.50265164192821	5.30988636821966	-0.0537257478203026	4.83456311200042	-7.35214324809164	-0.665074095946842
c.Myc.R.C_GBL9026241	6.66292518439922	-6.97484601197116	0.458323207751549	10.2428566530124	5.86815251807792	4.58050491274759	6.39005365617325	-7.31378874836387	-9.62171749932951	5.13574561015986	-16.0577055257216	-4.91709123458225	-0.581437060465835	-10.24754314077	14.950905632314	1.37023141933485	-6.65684856313412	2.11694911375104	-3.95704144390635	10.2485254179296	7.49407304127694	-3.48994007893856	-6.66164630295391	-2.61508559393319	22.9999342166288	1.16814654697159	0.488649876998967	5.46514936683889	1.2857217201655	2.05236728536903
C.Raf.R.V_GBL9026278	-1.64206713794544	6.89061172442895	-3.36527128369281	2.57390642392128	-5.76808437287548	4.169918981034	-3.52554443829321	1.81892234536731	1.49146135330189	2.54357659432245	-3.09762544213074	5.25159574164543	1.12003996636405	4.35705469313756	-1.75700211037075	-2.73490528897468	-2.62388691008487	0.93093182781214	-1.37885028070627	5.9922622186086	-7.14080197115872	6.54814675603335	4.98767639143468	1.37155410811451	-6.21852925954715	2.6694104890879	-1.22886550336496	1.37631860618203	-5.86489837370987	-1.42270227541252
C.Raf_pS338.R.C_GBL9026279	7.45406967785642	-6.25266191412173	-3.95429138276726	9.74470855691936	3.19810884193563	15.1162080058759	10.8954407207557	-6.59373232230246	0.283254305341536	-1.48581771289357	-7.40052531715238	-1.46624258886305	-0.592246593456781	-1.69874094906448	1.87745257874853	6.43415427139607	3.29371468214784	1.91361724224373	3.19834120727906	7.07006333645717	-5.70002604525759	0.790336043503767	-6.27633132533927	-5.80058357396931	-5.68938529171318	-5.31177346877024	-8.32189332773577	4.97931049442904	-14.4796004327486	1.17650986396515
Caspase.3_active.R.C_GBL9026352	-0.462546095113867	6.1322414067705	-6.3467556661506	-9.98320222893385	-2.78799988044019	5.04782495773081	0.16411188891058	-3.57676992059612	4.91276967727976	-1.12268061833453	3.06227409835436	-5.81850115331966	3.08518358901335	1.92827428037566	-4.63869601283195	-5.00755635235907	-0.341171537363495	-3.53069488908734	10.4479953321184	3.02120344802973	2.73075004686206	2.60981368439392	-0.295071476947866	7.87007290131991	1.65411429533283	2.99300831999094	-5.79836760537413	-2.3602055918158	3.50474346238572	-11.2714218239339
Caspase.7_cleavedD198.R.C_GBL9026353	3.29779300101599	0.148580094482988	-3.25212174184034	1.42231648366818	-0.149669025566486	2.03864893498566	0.556723763685652	5.44716106344428	5.22063430628625	-1.83330045409769	-0.364584036783475	4.44828294009126	-3.79658755521588	7.17457045211401	3.58975221609961	-7.37071744048173	1.05217757418981	-0.591039695668186	-7.7161666486633	-3.0889273627118	2.58365788664792	5.22190902515774	-3.58862595659268	-10.4571737808995	4.22540061861885	6.47077063520319	2.32003755201264	-1.95389414892204	0.470720058251766	4.69653497584819
Caspase.9_cleavedD330.R.C_GBL9026193	-0.671155381595208	1.50969723168107	9.10637081577211	-11.5892162845383	-7.74846157839754	-5.33399277012179	2.05848020913137	-1.46239443985324	1.15069572152277	-2.01173077673396	-1.44486301793574	3.69305370903583	5.92269369351212	-4.06720449721774	-3.56781840443014	-3.32388212728381	-4.25959588996263	-2.55531657683601	-6.24186222635473	-5.85576187109177	-0.826474789475423	-2.16482023143128	4.91541773938911	3.71594222162678	-5.53877319515313	4.91478150749731	2.65916448834696	-4.2371938367881	6.40937562214595	-4.86726950159921
Caveolin.1.R.V_GBL9026195	-2.3657677703662	-0.705700690527054	1.86189702481108	7.74959424436876	-1.01579337550089	2.59090779060216	-0.736358377401968	-1.49170536741689	-5.27601187818803	5.86517911177684	0.787380667414518	0.101306091467888	0.694772365569118	2.28147787099045	1.16137184226329	-0.675059142342037	2.0054214116351	-2.42765736695584	-3.17289416879507	-0.319208235887895	0.980508817324133	2.98883088267239	3.44424720135018	5.23869395780534	-3.995576047201	5.10216933962487	1.52803932179941	-10.3854688836006	1.27603970456196	-5.26141935262063
CD31.M.V_GBL9026349	-0.530839878817541	-5.78899413348017	-2.09005632113857	0.97275725979272	-0.533000183873495	-1.27174330697007	1.95428514682038	-0.892885053426461	-0.375461347468231	-0.921102904720858	-2.64201935320591	0.735889998167059	-0.888834692870534	1.54502784275438	-6.03043098132519	2.96214209823691	-0.241113585517429	1.95722266389015	1.51738096815348	0.584815299451312	4.04622808489837	2.29007718005155	-2.59936104815751	-3.55064656463366	-5.32991797808157	-0.308930048346298	-3.08521846830333	3.54002475727765	0.839476275077708	4.55835380797891
CDK1.R.V_GBL9026196	0.601850200896353	-1.11886067292172	-1.71904992437164	0.708788225667609	3.8841912198149	-2.93512904412479	-3.3310119930757	-3.4456882371411	3.93270508605848	2.79044381815608	4.35672578023536	3.72121627732577	-2.90059272655965	1.53242259120523	1.75084605064335	7.22036756679991	12.7151897309821	2.10938632556411	0.359417205203268	1.01436127204312	0.462154914063742	-3.68674913446102	-4.84449924933315	2.56043709121903	-3.77194155566641	-1.52051077681783	-1.44886932558465	4.6098039940878	-0.440667147244442	2.35622465944644
Chk1.R.C_GBL9026197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chk1_pS345.R.C_GBL9026198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chk2.M.C_GBL9026306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chk2_pT68.R.C_GBL9026199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cIAP.R.V_GBL9026200	0.146558548057905	-2.65556951677889	-0.256164827721955	-0.905548784384696	3.94430094569273	-2.03640113228733	1.43141997938542	0.935093095131255	0.24545748427895	1.69021340369164	1.05260294691291	-1.45706415732609	4.14387443778724	3.06200759765582	-6.14957331186193	-0.807124722483497	2.50009719491563	0.903428526880876	0.635207455501905	-0.966968304311176	-3.25918490948296	-5.25356395672363	1.59862468946346	1.08445466020062	0.881309865260923	4.46615530506592	3.04361514596957	-1.61619188070514	0.493534032407494	-7.38330358635698
Claudin.7.R.V_GBL9026201	-0.263648359611525	0.474628421296187	-0.388506886487415	6.14801540115089	7.17587035672023	1.0101789474156	5.5553633032159	1.29396254822051	-0.356137316987483	2.2203638781313	-6.25774606497343	-2.15290501632145	5.13477861611377	0.0345604015145536	-1.55610959814538	1.16964990166776	-1.78711249666413	2.71714958245228	7.19527216022589	-2.77115158710688	-0.0943605152146718	9.23357964706455	-0.0537526738250978	-1.04652639134639	0.157887118790518	3.33387406627668	0.0165672352284758	-2.71679347292948	-3.0093431314838	-0.551285169215658
Collagen_VI.R.V_GBL9026202	4.78918313342768	-2.58947924990697	-3.2505928394627	-1.60829793158796	0.580253333468519	0.873804351164759	1.74178642875629	-1.90894498746852	2.48969166587954	-1.31627907319814	2.57328855902833	-0.578035520397881	0.456491121718595	0.499247807900457	-0.637618246659425	-6.45854224381296	-0.875046127718608	0.148894814499689	5.16758305935678	-3.90882376336459	4.11352485699404	0.515307502249323	-0.737651169012276	2.27083583807507	5.00815331782658	-2.03485220540544	1.67268526790099	0.506611091270136	2.12015743234221	3.41586012920538
COX.2.R.C_GBL9026203	7.81261651035759	-4.64601165929357	0.962901614601977	2.188711498101	0.953981702446159	-5.11288976335116	3.68189205185633	3.3851459963277	-6.00273848887567	-1.45565562681388	14.8762638956824	8.31494047026859	-10.6708044456162	-1.81568226020477	15.5657711192319	3.96405214451738	3.88753907960074	-4.66499229783808	-2.029452202173	-1.17310114585708	16.1262106539685	2.24903979681891	1.41085350035979	-11.4787787721608	1.05667734266437	-4.17905310294116	1.51660651341894	-0.849780381259543	-3.43249039504681	1.75988389759441
Cyclin_B1.R.V_GBL9026204	1.38868190004809	-5.83455737945155	-3.16591074688921	-4.4676415912425	2.38265856832339	-1.60044812830447	0.95372598746976	1.75466384994074	5.22565597486201	5.60797407285286	-0.0885131138017996	-4.43260498847359	4.04525204761349	1.39660359713387	3.23987817043836	-0.787227649981685	-3.1864170970022	5.9411365264011	0.904776705628937	-6.81242807057685	3.64868045922076	-0.707744034097886	-3.23856053557476	-9.77450951519009	2.11245492856418	-2.28983466304625	1.18032862369774	6.96492350870221	3.41285288462599	1.00996749476909
Cyclin_D1.R.V_GBL9026205	-7.44553449891916	5.51321771227938	2.729439684599	-3.43939288989404	5.08720102026295	-10.2316009119295	-0.52345100597214	-0.567667924083369	1.61338334244339	-5.54115420841775	9.32333690544984	-2.33649869170319	2.23705934135163	-3.4714150811307	7.28515799230403	-4.12410636023831	2.6040798163482	-11.8858975084554	3.77474638229062	6.61765472190305	4.45386610016919	-1.1508078069636	-2.59065546923563	-7.19672696887964	2.70155488066616	-6.5479305085657	4.10253950744347	0.615911272607081	2.42605787311286	14.8497666409234
Cyclin_E1.M.V_GBL9026308	-1.62562545804725	0.228367288248493	0.805713362874556	3.44953873336459	-2.44882973905447	-2.71470914155493	-0.391496645443037	-0.800507633077165	1.85316405111513	-1.13680227970303	-8.98597086360646	3.67156077887088	-2.11922746933264	-3.74606107426053	-1.63511888441262	2.75447368712983	5.14990764198625	2.71769408335309	1.85014821277918	-5.242937319659	1.27038584342232	3.9032672840845	8.7318342106853	-2.83713943871894	-2.05563502776016	7.68938035887942	6.37397882457112	-4.59978937575061	0.474949318082676	-4.4797535171466
DJ.1.R.C_GBL9026206	-1.84123119765517	-1.24252104999702	2.442014095729	1.78477248683178	2.89774039360645	-0.492098668287959	-4.36783618755182	3.98242139939546	6.8234323757049	-6.848573381211	2.06939992315287	1.26843539955216	-0.218617678852984	1.4205097753281	-2.54487902824396	0.809193494395999	-1.46052457938877	-2.62785330503497	-1.06291625712011	2.02383833351568	5.41528197853802	0.276105876085142	-0.744600913496084	-1.95876240810078	3.90105220531908	1.14509719684456	4.46797426388232	-0.900137258466156	2.30729409955672	-5.50127309289547
Dvl3.R.V_GBL9026207	-0.328414466282836	2.26470258607877	0.0900580530879763	3.5922823206142	0.594120143961327	8.67990803187924	1.22976371255742	2.42468140435534	-3.40335534406713	-1.45018231341266	0.3329461495501	0.060832456776978	-1.48791599978331	0.785980627903027	6.93470569447618	-0.120398937350023	-5.58366208286446	2.47954877618207	-1.76526544963899	-0.294836389382309	0.313666795747001	-4.34941195104595	-6.99952672166581	2.68178930963552	-3.70101667546022	3.06796989164777	-1.7585804335349	1.2060281468987	0.717907653321454	1.66562983528093
E.Cadherin.R.V_GBL9026188	-5.79361219639385	-9.02677300513903	5.47606332209102	3.28093067686985	-4.49002982116699	-0.348470845191875	9.22182206893488	-2.09135457574981	-0.309213436332273	2.34380858329973	-2.24269142208755	0.521638269842973	-2.9423675062518	1.63470907186531	2.85461564899305	0.270246451901974	2.00926495555029	-2.34659000131868	5.4387773979805	0.545048155520194	-7.05482281928451	-2.93417438605722	3.51787688452399	-7.72210021569316	4.89596332467264	-3.3044820013543	0.525724231319447	2.36140834763248	-2.33038532049695	1.66873525520987
eEF2.R.V_GBL9026208	0.818476136109406	-5.34170593115205	-0.0701187029510703	-0.511093410574104	0.0827816807424234	-3.40612654930997	-3.98631696937609	1.43483275961024	0.828419069975409	2.93001722054879	-3.09623784867319	0.00677918190573791	-0.193298608684585	-4.5995841867391	-0.00576310501465833	0.0419017046284792	-0.60936778579422	2.5863764881467	-3.38036061902156	4.27778838251074	1.45147011832922	1.44344702762421	2.47857646290072	4.69104023079519	-2.60794634396201	3.06672654295138	-0.0753476317209046	-3.04537536198143	5.820484476712	-2.18901356810704
eEF2K.R.V_GBL9026209	-5.33245592673937	2.13372142564031	8.25749311161029	-2.65358245858761	-1.17679960964932	-3.12697225135889	-7.01190613923294	-0.0227854050334464	0.00872801704660563	3.6239223142378	-0.959403433331805	6.33003752296186	-10.2243582008912	-1.10329791691448	-2.77257251352372	-1.41446292335415	-3.9442292767315	-7.59921189441218	-2.24020647528196	2.30494688052124	-4.2003292278294	1.88867065996889	1.01250913310586	2.39433072539964	-6.17540559270885	1.53608353540873	2.66855182790234	-4.42894943667683	1.25415972464233	0.868039859768505
