abname	Zresp_auc	TS	spCorr	p_fdr(corr)	p_fdr(TS)
cIAP.R.V_GBL9026200	-3.66094320550558	-3.66094320550557	0.881463050842285	0.000746860533753502	0.453836906397614
Claudin.7.R.V_GBL9026201	6.30209525480507	6.30209525480508	-0.793939411640167	0.00609992135778858	0.133650535271127
Collagen_VI.R.V_GBL9026202	12.31690492473	12.31690492473	-0.24848484992981	0.488776301908481	0.00185965608432634
COX.2.R.C_GBL9026203	3.6560982422372	18.9714892208693	-0.830303013324738	0.00294022813612127	0.00173764552044735
Cyclin_B1.R.V_GBL9026204	-5.47934817247105	-6.62507001305235	0.478787869215012	0.161522937605969	0.297342124166394
Cyclin_D1.R.V_GBL9026205	-0.660678316054962	2.14706965914218	0.357575744390488	0.310376110839209	0.913017515171859
Cyclin_E1.M.V_GBL9026308	-3.693414742009	-5.50628860854411	0.769696950912476	0.00922195550412752	0.30101740200117
DJ.1.R.C_GBL9026206	-1.16255384273224	-1.16255384273224	-0.406060606241226	0.244282293856507	0.93106148817301
Dvl3.R.V_GBL9026207	3.81402093305898	3.81402093305898	-0.296969711780548	0.404701646709516	0.451249829810106
E.Cadherin.R.V_GBL9026188	20.1960459300436	-27.7336847995195	0.963636338710785	7.32099466027591e-06	4.02715651630385e-13
eEF2.R.V_GBL9026208	1.73431101739091	1.73431101739091	-0.357575744390488	0.310376110839209	0.782960043162192
eEF2K.R.V_GBL9026209	2.00517868916183	2.00517868916183	-0.103343941271305	0.776334062685913	0.739310101909102
EGFR.R.C_GBL9026210	8.00701071900021	5.76351207427523	-0.0424242429435253	0.907363816683007	0.389781708278729
EGFR.CST2232..R.C_GBL9026334	5.6014685790975	3.35796993437252	0.539393961429596	0.107593170598888	0.729459533326623
EGFR_pY1068.R.V_GBL9026211	-11.00828625209	-10.4168906794148	0.648484826087952	0.042540137217344	0.150081303167744
EGFR_pY1173.R.C_GBL9026212	7.21061807732266	7.8020136499979	-0.151515156030655	0.676065166784972	0.30101740200117
EGFR_pY992.R.V_GBL9026213	6.2421673591145	6.83356293178973	-0.030303031206131	0.933772956124051	0.389781708278729
eIF4E.R.V_GBL9026214	13.8372612419456	18.2009787132357	0.357575744390488	0.310376110839209	0.00370532460640089
ER.alpha.R.V_GBL9026215	-2.11337058485047	-2.3151346891834	-0.212121218442917	0.556305763058156	0.807187618284318
ER.alpha_pS118.R.V_GBL9026217	8.80891667612405	3.85819587955744	0.69696968793869	0.0250966785686146	0.739310101909102
ERCC1.M.C_GBL9026309	5.70043020393019	5.70043020393019	0.13939394056797	0.700931882488681	0.18684468886199
FAK.R.C_GBL9026218	2.20956348426641	2.2095634842664	-0.175757572054863	0.627188352148502	0.739310101909102
Fibronectin.R.C_GBL9026216	0.400072321959948	4.41727213515132	-0.745454549789429	0.0133301454837775	0.451249829810106
FOXO3a.R.C_GBL9026219	10.6737280031571	6.84688598019146	-0.733333349227905	0.0158005928169744	0.171904170980156
FOXO3a_pS318_S321.R.C_GBL9026220	-3.50301115852473	4.85809726700481	-0.430303037166595	0.214492324409859	0.540954540024906
GATA3.M.V_GBL9026310	-10.3321461973997	3.78120393266256	0.527272701263428	0.117308086962265	0.535549994729309
GSK3.alpha.beta.M.V_GBL9026312	3.6816892378108	0.166584602792192	-0.503030300140381	0.138333701029167	1
GSK3.alpha.beta_pS21_S9.R.V_GBL9026222	-4.78350352983948	8.93888397673096	0.175757572054863	0.627188352148502	0.261275151507187
GSK3_pS9.R.V_GBL9026221	-3.48587151117468	10.2365159953958	-0.030303031206131	0.933772956124051	0.176400746143792
HER2.M.V_GBL9026313	0.804925528742426	-0.534305546991741	0.22424241900444	0.533400571087646	1
HER2_pY1248.R.V_GBL9026223	-13.7177708315039	-18.434409013401	0.636363625526428	0.0479117311246462	0.00022008570781434
HER3.R.V_GBL9026224	-5.22541470869002	-5.22541470869004	0.875383973121643	0.00090532610126548	0.262065071863115
HER3_pY1298.R.C_GBL9026225	5.43760490444429	6.65985449661787	-0.648484826087952	0.042540137217344	0.290430870434287
IGF.1R.beta.R.C_GBL9026226	9.81092290634437	5.9840808833787	0.260606050491333	0.467089072303455	0.238987435395225
IGFBP2.R.V_GBL9026227	2.6248341708651	2.6248341708651	-0.806060612201691	0.0048620605246823	0.66854943993769
INPP4B.G.C_GBL9026331	4.20815566975039	-4.20815566975039	0.490909099578857	0.149655665128156	0.389781708278729
IRS1.R.V_GBL9026228	3.42615349652226	8.34986642077268	-0.41818180680275	0.229112854966206	0.128835115180821
JNK_pT183_pT185.R.V_GBL9026343	1.30843290213473	-2.83397406140891	0.151515156030655	0.676065166784972	0.782960043162192
JNK2.R.C_GBL9026230	-3.26431910834506	-4.54176744754808	-0.0787878781557083	0.82871739605474	0.389781708278729
K.Ras.M.C_GBL9026322	9.26248253117411	9.26248253117411	-0.442424237728119	0.200422692056088	0.0196831051429217
MAPK_pT202_Y204.R.V_GBL9026233	7.60723882475847	2.04825110915964	0.0424242429435253	0.907363816683007	0.94850103695745
MEK1.R.V_GBL9026234	4.76055691487485	10.0552050672692	-0.890909075737	0.000542144516154419	0.0213193828801395
MEK1_pS217_S221.R.V_GBL9026345	6.75212783396498	9.7877159899654	-0.600000023841858	0.0666879863281258	0.150081303167744
MIG.6.M.V_GBL9026315	8.88222834541056	-9.7864665853424	0.357575744390488	0.310376110839209	0.0302678771046763
Mre11.R.C_GBL9026237	3.14824063371058	-3.14824063371058	0.430303037166595	0.214492324409859	0.530416163404944
MSH2.M.C_GBL9026316	-9.03984069285051	1.02808043398917	-0.890909075737	0.000542144516154419	0.94850103695745
MSH6.R.C_GBL9026238	-10.6377490469658	10.6377490469658	-0.927272737026215	0.000112034447641074	0.00806577164968886
mTOR.R.V_GBL9026239	-9.92795045662791	-9.92795045662791	0.830303013324738	0.00294022813612127	0.0130706157379039
mTOR_.pS2448.R.C_GBL9026240	-9.3023035601054	-12.0645135289205	0.975757598876953	1.46754063035104e-06	0.0565208584426538
N.Cadherin.R.V_GBL9026341	13.0109165438299	13.0109165438299	-0.769696950912476	0.00922195550412752	0.000483466424780104
NF.kB.p65_pS536.R.C_GBL9026242	-2.12124304716164	2.95438539788884	-0.600000023841858	0.0666879863281258	0.768532918270498
NF2.R.C_GBL9026243	-1.73876390908008	1.73876390908009	-0.41945481300354	0.227551525079667	0.807187618284318
Notch1.R.V_GBL9026244	13.1018845294742	9.27504250650856	-0.818181812763214	0.00381492051076338	0.0408125227191373
Notch3.R.C_GBL9026246	-23.8911831514909	-19.5969212455235	0.793939411640167	0.00609992135778858	3.93476240401639e-05
P.Cadherin.R.C_GBL9026342	-1.03254816407424	-1.03254816407424	-0.553194046020508	0.0971687900286464	0.94850103695745
p21.R.C_GBL9026247	2.93358205288438	-19.044443446086	0.612121224403381	0.0599721359081791	0.0261084373870824
p27.R.V_GBL9026248	1.12497914148565	0.680561687001676	0.284848481416702	0.425038160716097	1
p27_pT157.R.C_GBL9026249	-6.57394521758521	13.5848092711298	-0.684848487377167	0.0288827966786322	0.0259674534028112
p27_pT198.R.V_GBL9026250	-4.13657900499328	11.1474430585379	-0.769696950912476	0.00922195550412752	0.0816443499580923
p38_MAPK.R.C_GBL9026251	0.155024489258044	-1.12242384994498	-0.66060608625412	0.0375883675272259	0.94850103695745
p38_pT180_Y182.R.V_GBL9026252	1.95792851411513	1.31139519415803	-0.381818175315857	0.27625534225124	0.943165124970222
p53.R.V_GBL9026346	1.80847647986366	7.3130136954964	-0.636363625526428	0.0479117311246462	0.176400746143792
p70S6K.R.V_GBL9026254	2.51064989006935	2.51064989006935	-0.668696105480194	0.0345095389046988	0.667926836157214
p70S6K_pT389.R.V_GBL9026255	-9.01981929224822	-2.38155985543954	0.769696950912476	0.00922195550412752	0.839649202614058
p90RSK_pT359_S363.R.C_GBL9026256	5.84980822395508	16.613769355681	-0.745454549789429	0.0133301454837775	0.000900581074192745
PARP_cleaved.M.C_GBL9026317	-6.009745830065	0	NaN	NaN	NA
Paxillin.R.V_GBL9026257	-11.4110116492974	-10.9193116725414	0.769696950912476	0.00922195550412752	0.0378840295686172
PCNA.M.V_GBL9026318	14.0594995940059	0	NaN	NaN	NA
PDK1_pS241.R.V_GBL9026258	12.6122505365587	6.1973571436916	-0.309090912342072	0.384841224999186	0.389781708278729
PI3K.p110.alpha.R.C_GBL9026269	-3.46077703140666	-3.46077703140666	0.854545474052429	0.00163680247839526	0.485457005054458
PI3K.p85.R.V_GBL9026270	5.61148593929301	7.0523596274437	-0.563636362552643	0.0897240290701318	0.197010826430106
PKC.alpha.M.V_GBL9026319	17.502473121568	16.5982348816362	-0.951515138149261	2.27985739738035e-05	0.000107258527997372
PKC.alpha_pS657.R.V_GBL9026271	13.2465907383245	6.73888402608174	-0.296969711780548	0.404701646709516	0.341662350895779
PR.R.V_GBL9026272	-3.33710956948301	0.0106634761537713	0.0424242429435253	0.907363816683007	1
PRAS40_pT246.R.V_GBL9026273	-8.6736309283842	-12.7993326233014	0.915151536464691	0.000204472206099204	0.00726175525233559
PTCH.R.C_GBL9026274	-9.92810777752955	7.47270116846263	-0.733333349227905	0.0158005928169744	0.3122493770107
PTEN.R.V_GBL9026275	7.2290914962021	-2.83868158373954	0.709090888500214	0.0216659289034102	0.729459533326623
Rab11.R.V_GBL9026276	11.4179617750519	12.6739782966176	-0.0181818176060915	0.960240419386778	0.00474298287770461
Rab25.R.C_GBL9026277	0.364533059885607	0.364533059885608	0.442424237728119	0.200422692056088	1
Rad50.M.C_GBL9026320	13.6620883804485	-9.83524635748284	0.030303031206131	0.933772956124051	0.0291515125586868
Rad51.M.C_GBL9026321	9.79840129894633	-11.6112751654815	-0.490909099578857	0.149655665128156	0.00806577164968886
Rb.M.V_GBL9026323	3.62574773307024	-4.52998597300206	-0.600000023841858	0.0666879863281258	0.425458929809177
Rb_pS807_S811.R.V_GBL9026280	-7.31883642063229	-17.3335036139728	0.58787876367569	0.0738777217256548	0.00617669583448915
S6_pS235_S236.R.V_GBL9026281	-12.3279529451025	-18.5641102593017	0.915151536464691	0.000204472206099204	0.000150325795192674
S6_pS240_S244.R.V_GBL9026282	-13.3942828908203	-19.6304402050196	0.915151536464691	0.000204472206099204	6.84199826154825e-05
Smac.M.V_GBL9026324	14.3104982053676	-12.0595960610156	0.442424237728119	0.200422692056088	0.0133547678358593
Smad1.R.V_GBL9026283	5.4366440547074	0	NaN	NaN	NA
Smad3.R.V_GBL9026284	-3.8541021058358	0	NaN	NaN	NA
Smad4.M.V_GBL9026325	3.15187975722727	0	NaN	NaN	NA
Snail.M.C_GBL9026326	-13.7496306421808	-20.3830312717249	0.854545474052429	0.00163680247839526	8.67415108139311e-06
Src.M.V_GBL9026327	-24.2397881090918	-18.9451399566974	0.830303013324738	0.00294022813612127	8.67415108139311e-06
Src_pY416.R.C_GBL9026285	-8.04519447387916	-1.97431338468026	0.260606050491333	0.467089072303455	0.863523709964886
Src_pY527.R.V_GBL9026286	9.13163730193737	-15.2025183911363	0.13939394056797	0.700931882488681	0.0180701899076126
STAT3_pY705.R.V_GBL9026287	-1.41043421557353	0.600143247859658	0.842424213886261	0.00222003275351312	1
STAT5.alpha.R.V_GBL9026288	-2.55489667840604	-2.55489667840604	-0.22424241900444	0.533400571087646	0.695118015200084
Stathmin.R.V_GBL9026289	16.0102131404778	20.0409082394004	-0.24848484992981	0.488776301908481	0.000900581074192745
Syk.M.V_GBL9026328	-15.1157626300243	-15.1157626300243	0.854545474052429	0.00163680247839526	8.52753429518198e-05
Tau.M.C_GBL9026329	-17.0189499669832	-15.2060761004481	0.69696968793869	0.0250966785686146	0.000180134032147778
TAZ_pS89.R.C_GBL9026290	1.82107378948077	1.82107378948077	0.518302321434021	0.124838491013586	0.791634125815559
TFF1.R.V_GBL9026291	-4.42455706367363	-9.64404571520986	-0.260606050491333	0.467089072303455	0.165357331479751
TIGAR.R.V_GBL9026292	4.3876594971637	0	NaN	NaN	NA
Tuberin.R.C_GBL9026293	-9.08905220049821	4.35797193760072	-0.866666674613953	0.0011735379121256	0.453836906397614
VASP.R.C_GBL9026294	2.13259411500711	7.4272422674015	0.430303037166595	0.214492324409859	0.121540066818433
VEGFR2.R.V_GBL9026347	-2.47335425186942	-2.47335425186943	0.41818180680275	0.229112854966206	0.66854943993769
XIAP.R.C_GBL9026296	-12.0661616643172	-12.0661616643171	0.927272737026215	0.000112034447641074	0.0011016532035847
XRCC1.R.C_GBL9026297	5.38812207265647	0	NaN	NaN	NA
YAP.R.V_GBL9026298	4.06802453187238	5.32404105343807	0.236363634467125	0.510885321006619	0.3122493770107
YAP_pS127.R.C_GBL9026299	-10.3875302031937	-17.1794164321779	0.915151536464691	0.000204472206099204	0.00056479030257624
YB.1.R.V_GBL9026332	-3.62097414055279	-7.44781616351846	0.309090912342072	0.384841224999186	0.111745600812146
YB.1_pS102.R.V_GBL9026333	-2.46893493573834	2.4773853171449	-0.115151517093182	0.751419648245182	0.84620293853269
