abname	Zresp_auc	TS	spCorr	p_fdr(corr)	p_fdr(TS)
Bcl.X.R.C_GBL9026338	7.56027749224643	10.0701057994212	-0.793939411640167	0.00609992135778858	0.370457690231254
Bcl.xL.R.V_GBL9026339	5.28543885604096	7.7952671632157	-0.733333349227905	0.0158005928169744	0.0190614433009596
Beclin.G.V_GBL9026330	4.77373380479634	0	NaN	NaN	NA
beta.Catenin.R.V_GBL9026194	4.59813678881887	4.59813678881887	-0.00606060586869717	0.986742911614744	1
Bid.R.C_GBL9026340	10.0561166820572	-15.061721224537	0.818181812763214	0.00381492051076338	3.10119307711872e-71
Bim.R.V_GBL9026351	21.5838939886871	-22.0653246299545	0.648484826087952	0.042540137217344	8.38123086821423e-06
c.Jun_pS73.R.C_GBL9026231	19.9211822095612	0.0180267916084229	-0.745454549789429	0.0133301454837775	0.0589910782030669
c.Kit.R.V_GBL9026344	4.24036513598659	4.24036513598659	-0.781818211078644	0.00754700402031316	0.91436088272049
c.Met.M.C_GBL9026314	18.3564185877171	31.0997131242116	-0.187878787517548	0.603217610738661	1.0130421647878e-14
c.Met_pY1235.R.C_GBL9026236	15.1006268562928	27.2715491562369	0.030303031206131	0.933772956124051	5.98531228190583e-16
c.Myc.R.C_GBL9026241	-9.77010909249248	-18.2351929284215	0.866666674613953	0.0011735379121256	0.0244818451286182
C.Raf.R.V_GBL9026278	-18.1880993331696	-18.1880993331696	0.272727280855179	0.44583832744257	1.70027945537269e-156
C.Raf_pS338.R.C_GBL9026279	-23.8571245466515	-48.7519057644805	-0.0424242429435253	0.907363816683007	1.4307490928987e-08
Caspase.3_active.R.C_GBL9026352	6.68147594908406	10.0702489363681	0.200000002980232	0.579583994232178	0.122991170854093
Caspase.7_cleavedD198.R.C_GBL9026353	17.3813740343987	-22.8199956340041	0.915151536464691	0.000204472206099204	1.62548803964055e-114
Caspase.9_cleavedD330.R.C_GBL9026193	12.0225042795141	7.21122552185105	0.0545454546809196	0.88103618086816	2.46322244637997e-06
Caveolin.1.R.V_GBL9026195	-0.686361861830549	4.31924268064922	0.600000023841858	0.0666879863281258	0.607125030648784
CD31.M.V_GBL9026349	11.3997388391646	11.3997388391646	-0.612121224403381	0.0599721359081791	0.0584892763175109
CDK1.R.V_GBL9026196	-19.8763998111401	-19.8763998111401	0.333333343267441	0.346593491825057	4.39366869540378e-25
Chk1.R.C_GBL9026197	-22.9482307405898	0	NaN	NaN	NA
Chk1_pS345.R.C_GBL9026198	-13.3156089731791	0	NaN	NaN	NA
Chk2.M.C_GBL9026306	-19.5133477826236	0	NaN	NaN	NA
Chk2_pT68.R.C_GBL9026199	-21.9865582086201	0	NaN	NaN	NA
cIAP.R.V_GBL9026200	-23.1259581724833	-23.1259581724833	0.563636362552643	0.0897240290701318	9.84407269524311e-125
Claudin.7.R.V_GBL9026201	7.68420993827267	7.68420993827268	0.612121224403381	0.0599721359081791	0.142349611312558
Collagen_VI.R.V_GBL9026202	27.4003507000717	27.4003507000717	-0.66060608625412	0.0375883675272259	1.20519210007171e-21
COX.2.R.C_GBL9026203	-18.3578689517624	-22.739054950179	-0.24848484992981	0.488776301908481	1.06021298266543e-07
Cyclin_B1.R.V_GBL9026204	-18.9229020075286	-33.4076670135216	0.951515138149261	2.27985739738035e-05	3.24691913408093e-23
Cyclin_D1.R.V_GBL9026205	17.4074373708394	45.5252615579951	0.272727280855179	0.44583832744257	3.52379414401396e-239
Cyclin_E1.M.V_GBL9026308	-18.6226638997786	-13.1840423001732	0.769696950912476	0.00922195550412752	0.0355883163035434
DJ.1.R.C_GBL9026206	-18.5877990809885	-18.5877990809885	-0.41818180680275	0.229112854966206	2.43007944374783e-37
Dvl3.R.V_GBL9026207	-14.9509620575912	-14.9509620575912	-0.115151517093182	0.751419648245182	2.8166178923439e-07
E.Cadherin.R.V_GBL9026188	4.17158934318407	-1.87252094877463	0.769696950912476	0.00922195550412752	0.521732106658454
eEF2.R.V_GBL9026208	-14.1107824422679	-14.1107824422679	-0.345454543828964	0.32822651390012	3.20456181822989e-07
eEF2K.R.V_GBL9026209	-12.294780498558	-12.294780498558	0.158055439591408	0.662762300824027	8.14201094031954e-06
EGFR.R.C_GBL9026210	21.4232970372182	22.3529223481505	-0.721212148666382	0.0185731484538234	2.27654786867885e-43
EGFR.CST2232..R.C_GBL9026334	10.3359272389956	11.2655525499278	-0.600000023841858	0.0666879863281258	0.208641466253838
EGFR_pY1068.R.V_GBL9026211	-2.08182535210189	-43.4362829147869	-0.551515161991119	0.0984011689489896	1.48323559678487e-18
EGFR_pY1173.R.C_GBL9026212	21.1230758274854	-20.2313817351996	-0.842424213886261	0.00222003275351312	5.92677054212914e-20
EGFR_pY992.R.V_GBL9026213	15.4819375973672	-25.8725199653178	-0.866666674613953	0.0011735379121256	3.34566906337889e-08
eIF4E.R.V_GBL9026214	29.5315918533954	42.7248525517506	0.0666666701436043	0.854813080743902	6.52900060573169e-29
ER.alpha.R.V_GBL9026215	8.4823010291953	28.1732861060993	-0.454545468091965	0.186904795550308	6.62149951797184e-18
ER.alpha_pS118.R.V_GBL9026217	13.3387951008645	-58.4362321839821	0.0181818176060915	0.960240419386778	2.97960602240629e-60
ERCC1.M.C_GBL9026309	21.6493427421499	21.6493427421499	-0.468087255954742	0.172455049301065	4.15769641621663e-33
FAK.R.C_GBL9026218	3.52894311875641	3.52894311875641	0.030303031206131	0.933772956124051	0.000851956046078874
Fibronectin.R.C_GBL9026216	13.6691376669649	13.0220284133982	-0.684848487377167	0.0288827966786322	1.49962217118497e-08
FOXO3a.R.C_GBL9026219	2.13587869277613	-2.74917585347011	0.503030300140381	0.138333701029167	3.55534373940333e-10
FOXO3a_pS318_S321.R.C_GBL9026220	-11.3240905273101	58.7036782798157	-0.151515156030655	0.676065166784972	2.15773503930199e-18
GATA3.M.V_GBL9026310	2.05335057340728	-11.1294087819431	0.733333349227905	0.0158005928169744	0.0399622421740837
GSK3.alpha.beta.M.V_GBL9026312	-10.6657421555974	17.7850535830863	-0.212121218442917	0.556305763058156	3.56532160228612e-84
GSK3.alpha.beta_pS21_S9.R.V_GBL9026222	-21.4596780065628	-54.6574067800477	-0.236363634467125	0.510885321006619	7.7974411224289e-09
GSK3_pS9.R.V_GBL9026221	-20.4214462560217	-53.6191750295066	-0.430303037166595	0.214492324409859	3.7505610713296e-35
HER2.M.V_GBL9026313	11.6412354594374	17.5529652923872	-0.624242424964905	0.0537177668578734	2.24423956038385e-18
HER2_pY1248.R.V_GBL9026223	-6.9835924233111	-14.0310254101622	-0.769696950912476	0.00922195550412752	0.0190614433009596
HER3.R.V_GBL9026224	8.23050668401726	8.23050668401727	0.24848484992981	0.488776301908481	3.73017455170881e-09
HER3_pY1298.R.C_GBL9026225	16.2847858220728	49.4259919965551	0.127272725105286	0.726057019277377	4.25665052662998e-30
IGF.1R.beta.R.C_GBL9026226	1.82028810680165	-3.06476643944458	0.636363625526428	0.0479117311246462	0.034119105930037
IGFBP2.R.V_GBL9026227	-19.3660445527401	-19.3660445527401	0.66060608625412	0.0375883675272259	6.46451430174508e-33
INPP4B.G.C_GBL9026331	-16.0935870758429	16.0935870758429	-0.272727280855179	0.44583832744257	0
IRS1.R.V_GBL9026228	-8.31852115312827	13.8743237701584	0.733333349227905	0.0158005928169744	4.45491440209532e-24
JNK_pT183_pT185.R.V_GBL9026343	13.8659902356095	36.2960669677852	-0.345454543828964	0.32822651390012	1.08327301182143e-08
JNK2.R.C_GBL9026230	-15.1203261098543	-25.7280264682016	0.321212112903595	0.365468323548346	3.71981438021053e-17
K.Ras.M.C_GBL9026322	24.4442407085484	24.4442407085484	-0.0181818176060915	0.960240419386778	1.70243755981692e-08
MAPK_pT202_Y204.R.V_GBL9026233	-6.12395736633921	56.1755820481166	-0.236363634467125	0.510885321006619	2.4881296539657e-130
MEK1.R.V_GBL9026234	-8.86542180153955	1.09516930324106	-0.478787869215012	0.161522937605969	0.649297688607703
MEK1_pS217_S221.R.V_GBL9026345	21.0217380422688	-5.73339430813232	-0.284848481416702	0.425038160716097	0.381924182804103
MIG.6.M.V_GBL9026315	21.2050036388458	-26.2106081813256	0.527272701263428	0.117308086962265	0.000192417216459797
Mre11.R.C_GBL9026237	11.2369787412965	-11.2369787412966	-0.806060612201691	0.0048620605246823	0.0405869094541772
MSH2.M.C_GBL9026316	-22.60552173258	13.077947684925	-0.733333349227905	0.0158005928169744	0.000215890698413992
MSH6.R.C_GBL9026238	-11.6066521859684	11.6066521859684	-0.878787875175476	0.000813862205061078	4.21735673292003e-81
mTOR.R.V_GBL9026239	-13.5744322596188	-13.5744322596188	0.0181818176060915	0.960240419386778	0.000901530763058575
mTOR_.pS2448.R.C_GBL9026240	-10.8412370885128	-5.22445568434301	-0.260606050491333	0.467089072303455	0.148306616688621
N.Cadherin.R.V_GBL9026341	21.6674333488235	21.6674333488235	-0.490909099578857	0.149655665128156	3.67165694430165e-15
NF.kB.p65_pS536.R.C_GBL9026242	-25.9213265278622	-65.2742331878722	0.13939394056797	0.700931882488681	5.15051744558478e-20
NF2.R.C_GBL9026243	-7.59847488020901	7.59847488020901	-0.818181812763214	0.00381492051076338	3.84527679291802e-09
Notch1.R.V_GBL9026244	18.1521164170716	13.2670618708254	-0.69696968793869	0.0250966785686146	0.00448133877843291
Notch3.R.C_GBL9026246	-14.0804462951056	0.541070658034121	0.648484826087952	0.042540137217344	4.75487426443985e-05
P.Cadherin.R.C_GBL9026342	8.06099670160025	8.06099670160024	-0.466666668653488	0.173938595084903	8.59544906945574e-07
p21.R.C_GBL9026247	18.7789013791943	-59.92360406145	0.842424213886261	0.00222003275351312	6.15960541112814e-16
p27.R.V_GBL9026248	24.1103484186585	-11.0824132444429	0.260606050491333	0.467089072303455	0.00031377064758548
p27_pT157.R.C_GBL9026249	13.6544255775639	49.7401807490285	0.151515156030655	0.676065166784972	1.4941155273477e-05
p27_pT198.R.V_GBL9026250	18.0514834441819	45.3431228824105	0.624242424964905	0.0537177668578734	1.49962217118497e-08
p38_MAPK.R.C_GBL9026251	-17.3848891525092	-27.9925895108565	-0.00606060586869717	0.986742911614744	5.81406080240584e-07
p38_pT180_Y182.R.V_GBL9026252	-16.1185606183951	-49.4441793667843	0.0545454546809196	0.88103618086816	4.77476250932367e-23
p53.R.V_GBL9026346	10.0112090849595	4.83443656606732	-0.745454549789429	0.0133301454837775	0.0221080575051721
p70S6K.R.V_GBL9026254	-13.7154941890362	-13.7154941890362	-0.0666666701436043	0.854813080743902	2.68706922406768e-58
p70S6K_pT389.R.V_GBL9026255	-8.98985311519758	-45.2615859179542	0.0424242429435253	0.907363816683007	0
p90RSK_pT359_S363.R.C_GBL9026256	-0.649978691550564	-3.20938724819273	-0.781818211078644	0.00754700402031316	0.240185402278086
PARP_cleaved.M.C_GBL9026317	14.3949285364945	0	NaN	NaN	NA
Paxillin.R.V_GBL9026257	-24.2477116812133	-12.6786213942298	0.0909090936183929	0.802771725426293	6.49457630023038e-24
PCNA.M.V_GBL9026318	22.9579170585666	0	NaN	NaN	NA
PDK1_pS241.R.V_GBL9026258	7.05470457264321	17.6387622357658	-0.503030300140381	0.138333701029167	5.56840710293385e-11
PI3K.p110.alpha.R.C_GBL9026269	-11.1546308107023	-11.1546308107023	0.672727286815643	0.0330412174893608	8.14201094031954e-06
PI3K.p85.R.V_GBL9026270	-12.9281676058751	-20.1966478693394	-0.0666666701436043	0.854813080743902	0.000463681005758195
PKC.alpha.M.V_GBL9026319	18.5273478978736	13.5217433553938	-0.503030300140381	0.138333701029167	9.48048152880056e-05
PKC.alpha_pS657.R.V_GBL9026271	16.6049826356087	-9.53566825040135	-0.69696968793869	0.0250966785686146	0.00727625278278633
PR.R.V_GBL9026272	-3.61991546520191	7.29063259982801	0.648484826087952	0.042540137217344	9.80542896958447e-12
PRAS40_pT246.R.V_GBL9026273	-22.631270764199	-51.0108565564603	0.575757563114166	0.0815528230353175	8.67533255719805e-29
PTCH.R.C_GBL9026274	14.2962503274392	-5.92205307756622	0.830303013324738	0.00294022813612127	1
PTEN.R.V_GBL9026275	-11.3147221856473	16.2697087479481	-0.115151517093182	0.751419648245182	0.000873584187098892
Rab11.R.V_GBL9026276	21.3757924936168	29.7492359707214	0.175757572054863	0.627188352148502	1.33991106607067e-136
Rab25.R.C_GBL9026277	13.4649398995246	13.4649398995246	0.0545454546809196	0.88103618086816	0.00109107152159042
Rad50.M.C_GBL9026320	18.9500316792172	-14.0649771329709	-0.212121218442917	0.556305763058156	2.38056288961411e-11
Rad51.M.C_GBL9026321	16.3429938646577	-10.9043722650523	-0.600000023841858	0.0666879863281258	0.0137999358029621
Rb.M.V_GBL9026323	-10.8772431992107	5.87163865673094	-0.406060606241226	0.244282293856507	0.182882538196191
Rb_pS807_S811.R.V_GBL9026280	-19.1000869614414	-77.845231873175	0.745454549789429	0.0133301454837775	1.58583331015159e-88
S6_pS235_S236.R.V_GBL9026281	-2.35618244877869	-26.2416801207367	-0.163636356592178	0.651477357000421	0.00388623589448288
S6_pS240_S244.R.V_GBL9026282	-0.320795534667578	-24.2062932066255	-0.200000002980232	0.579583994232178	3.40392482718632e-05
Smac.M.V_GBL9026324	25.2563047520211	-31.6535470640316	0.13939394056797	0.700931882488681	1.9206421074651e-18
Smad1.R.V_GBL9026283	6.67844018976591	0	NaN	NaN	NA
Smad3.R.V_GBL9026284	-10.1734406937828	0	NaN	NaN	NA
Smad4.M.V_GBL9026325	22.5645937165134	0	NaN	NaN	NA
Snail.M.C_GBL9026326	-8.04223679070955	-0.737563853820346	0.793939411640167	0.00609992135778858	0.0650249542008641
Src.M.V_GBL9026327	-16.7056451824114	-6.74505407763076	-0.260606050491333	0.467089072303455	0.171561922205392
Src_pY416.R.C_GBL9026285	-17.4608637161794	62.2943314013842	-0.454545468091965	0.186904795550308	1.18832424748517e-14
Src_pY527.R.V_GBL9026286	10.88423104498	-80.678835057763	0.733333349227905	0.0158005928169744	2.71403720353764e-33
STAT3_pY705.R.V_GBL9026287	4.01431276740159	-70.7753920560538	-0.393939405679703	0.259997751350023	4.53027667117759e-251
STAT5.alpha.R.V_GBL9026288	-21.2154007166946	-21.2154007166946	0.551515161991119	0.0984011689489896	1.01912833084101e-09
Stathmin.R.V_GBL9026289	4.09563591965711	5.7874710524757	-0.236363634467125	0.510885321006619	0.423867139775937
Syk.M.V_GBL9026328	-19.9155545551979	-19.9155545551979	0.345454543828964	0.32822651390012	2.82157467963369e-07
Tau.M.C_GBL9026329	-9.81395140893236	-15.2525730085377	-0.0181818176060915	0.960240419386778	5.96549351078453e-27
TAZ_pS89.R.C_GBL9026290	14.7187819685869	14.7187819685869	-0.881463050842285	0.000746860533753502	1.10015526599246e-07
TFF1.R.V_GBL9026291	3.63701454424952	-36.2355523895075	-0.672727286815643	0.0330412174893608	3.16897409472797e-17
TIGAR.R.V_GBL9026292	-11.385040638375	0	NaN	NaN	NA
Tuberin.R.C_GBL9026293	-15.7424175058876	5.85175841716155	0.115151517093182	0.751419648245182	0.150071582562359
VASP.R.C_GBL9026294	13.0959300583535	23.0565211631341	-0.854545474052429	0.00163680247839526	3.20456181822989e-07
VEGFR2.R.V_GBL9026347	-3.51008956702427	-3.51008956702427	-0.66060608625412	0.0375883675272259	0.93969261113731
XIAP.R.C_GBL9026296	-23.9774634997875	-23.9774634997874	0.806060612201691	0.0048620605246823	4.09574780313744e-67
XRCC1.R.C_GBL9026297	17.3004838157529	0	NaN	NaN	NA
YAP.R.V_GBL9026298	12.4866785905187	20.8601220676233	-0.866666674613953	0.0011735379121256	1.2615539560865e-45
YAP_pS127.R.C_GBL9026299	-22.8932865051163	-44.133667783454	0.442424237728119	0.200422692056088	0
YB.1.R.V_GBL9026332	11.0573821440214	6.17232759777516	0.69696968793869	0.0250966785686146	1.75544372461909e-48
YB.1_pS102.R.V_GBL9026333	6.67911872089214	-32.8345961462094	-0.151515156030655	0.676065166784972	1.90095207141958e-09
