V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
alpha.Catenin.M.V_GBL9026304	-4.60733736924479	0.222917506629092	-3.81261684567169	0.236858087375287	-1.3605870876489	-1.09856523033331	-2.29528942708454	-0.787480069551364	-1.52716044659665	-7.88977968169798	0.00724455743820138	1.9845841731865	-2.34604217928175	3.23153845849002	-0.105275192503741	-1.6595931128528	-3.48199837631457	-1.77294433322695	-2.29682620552469	-0.775090624941888	-0.170628240791645	2.32182697652525	-5.13389079851345	3.23580278970997	-1.29068681922964	0.311296919588024	2.02007345841917	-0.781049848395631	0.127715064569426	-3.50660285772049
AMPK_alpha.R.C_GBL9026177	6.08002227010781	-2.23487046637155	4.26083967954709	-1.58038339348177	-3.43975682060316	-2.11815194869076	-0.650742878012158	2.16050902822762	-1.07922367131372	-0.355899265010367	1.11395271071219	2.45122644080168	-1.88153309820681	2.63025929538964	-9.06412264003822	2.66574043992913	2.75757329262823	3.71426416686503	6.52613372161837	-4.34772889703678	-2.73370097616002	-2.77815251436116	1.77252070951378	-1.2227773367342	2.93033381161189	1.71210846362203	1.88605001866234	1.66507069903697	-4.23911776691841	5.01476495518011
AMPK_pT172.R.V_GBL9026178	6.92109442099604	-4.73300851925161	0.0407733780814696	-0.0589211323500007	0.873675642498109	-1.52074796386421	-5.71750340095592	4.54567367518711	0.551046660584359	-3.06439650103081	2.24358329105868	0.753966151509562	-3.23159804657489	-1.03233458655027	-5.86898727088203	-4.0456575663982	6.79413607116557	-0.612707900468783	5.97484081913216	2.8844918627606	-1.14760376424488	-0.707281928432555	-1.16456554106986	-2.67759350879763	-2.34439134392669	1.62286947886277	-2.97484399517802	-3.33671369901747	-5.08959859794559	0.736103563467962
Annexin_I.R.V_GBL9026179	-4.10189876087589	1.68501056055799	-4.5151259348261	1.70019783063367	-3.84752120459157	-0.624785675037826	6.01445358853682	-1.82633241740224	2.64801295673324	0.939878775829538	7.76686680426658	0.331890058899626	3.77225246767786	0.385714142627429	1.69216678996302	1.58032969764312	-3.24393708233251	-2.79120606033677	-6.22413613535332	-5.16554903697352	2.23327996682833	-5.54920780027753	1.13769752637577	2.19319416483922	3.52935887664832	2.67585689554061	0.560498618380235	-4.26981151890838	0.0533660232469127	4.33943923438985
AR.R.V_GBL9026335	-5.27539143435323	-1.8287548827943	-0.55158992154358	-1.71085979704797	0.551198304867815	-7.29537233657845	-3.25848677071682	4.95613977440004	-2.25968209573939	9.27675779255289	1.29542219031151	-2.53663117429707	0.59231768214942	-2.00568825065501	-2.063975979978	-2.36905141533317	8.48796346581385	-1.80906402930425	5.02589377369574	3.27348552532008	3.29051154020078	-0.920039775124867	1.87651235833488	-4.51905903884901	3.88723823575598	-0.949856299393822	-6.70839820780688	-1.2321615169341	1.42891011702184	-5.83344812348185
Bad_pS112.R.V_GBL9026336	1.578378898369	-2.75538176413221	-3.85474350574419	-0.377935411392817	0.919053513268986	-5.94337102029525	-1.09540147593703	4.59647528733858	7.56737747076895	0.841175409787807	-2.78144755572225	-2.06660774966334	5.56327968216451	6.90918091416243	3.70711393971613	-1.89227848546055	2.26362430618095	2.52706922533086	1.1986462488239	-3.54902453171286	-3.19850327537831	-0.574253612126903	2.14502520099739	-3.51049987165303	-1.383655826125	-1.70224292518323	4.79995344626603	1.16066311696933	-2.66518379885398	2.8973443286141
Bak.R.C_GBL9026182	1.87654555762033	2.26314043263643	0.679081850531582	-5.88985092475771	-0.478301845442834	-2.14291224929637	-6.06176653345287	-1.47654308745043	0.648240133171058	0.998794913369455	0.116682817527392	0.472036108203809	6.24866622434505	0.707801863189522	1.94156420904863	4.77039323009149	-8.0144815901991	-2.43894253135571	3.34795760026863	-6.64334743275407	-9.8235910658362	1.0810651316601	1.03784090424765	-2.9641901236798	-1.13208626592499	-2.87507961313402	-2.8692670161329	5.4995490287474	2.76423849879173	2.04991285053559
Bax.R.V_GBL9026183	-1.19746601549895	-2.32012282440478	5.71377232401976	0.219333782341774	3.12961695335061	1.13393514786076	-3.81604512569294	6.6145871848407	-0.395010549089479	1.82823812920508	1.54764793781506	-4.07577501150681	-1.28888672935286	0.0929067686941354	2.85539136480252	1.52965604415538	-0.74862856227104	2.30967563199355	6.67190227009183	1.79417326359222	1.31676775742903	-6.39994025826511	-5.02431092619312	0.622407958917559	1.88104755047085	1.77536097263384	-1.07906125679296	2.40567960195157	-4.36295454239733	2.99570813929525
Bcl.2.M.V_GBL9026303	0.887077934258338	2.06272802783189	-5.07693632997781	4.86533692462285	-6.51405776745223	-1.16482750221316	1.06306552365307	-0.771571427307272	0.863358175117642	-0.266646649920352	-4.81304481902702	-4.90662876298495	-1.79649644151139	-0.698521258101023	-0.796279334661139	1.17326161326129	-5.23223094367541	-1.1891682156976	5.57493286319856	-1.17774532102794	0.798104679035338	1.72552099899386	-1.29598042433121	-0.960624079614642	5.87676933768056	1.49337171478487	1.82194077734257	3.89299904852047	-6.42454258043723	1.73383180549855
Bcl.X.R.C_GBL9026338	3.58222828834692	7.91203079765666	5.86231074875411	-0.370262021392621	0.852097600724239	-2.10441447632134	-2.81947338488464	2.254835752712	-4.08689416175869	0.795033870773393	0.183151271267425	4.60251668390859	-0.659407015845699	2.9628741943137	2.60296988647923	-1.81764088471383	-2.00189195577695	4.39085690132379	1.32717572913023	-5.50610193123393	-1.20125281237696	1.98050749006348	0.998551115143081	-0.348766229961126	0.0223045656695312	1.9971672776647	-2.70952448484433	0.983575585865308	1.18889658580423	3.60055106112639
Bcl.xL.R.V_GBL9026339	0.327432592867724	-3.34490534001897	2.60294948629693	3.94220118540329	4.70094983791304	4.21631205591468	4.04753695740469	2.64050513801156	-0.719542708231323	-2.84002002266918	-1.20387420517538	3.25077338387468	3.68107525782171	3.10111147023335	-4.7126108349031	-1.87829363513783	-1.54958800331138	-2.49193787567416	1.454958951494	-3.57199104056911	0.667595268592747	-2.16324929094615	-1.98018577279018	-10.6336064476343	-6.89329304849536	-0.82541205677995	0.756752836087263	3.7181253792595	2.0408612274306	-1.4585283458885
Beclin.G.V_GBL9026330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta.Catenin.R.V_GBL9026194	-1.67603859823696	-3.33073780956063	-0.0332435258429092	-5.12878129608866	3.08486129743283	-0.260449011090102	4.66539681771048	-5.91554822414153	0.842023451403392	-3.35530684285123	-3.36427522443147	-0.862174815243597	-2.77616257934267	4.53970872348899	-4.3411754448721	2.0609541365467	-1.40160465313001	-2.89187262201989	-2.39443998594426	3.21690829278147	-0.0594499910265583	3.25181750170867	1.96667080217271	-1.22401207339819	2.35124362444307	-1.08950156467414	2.46770372706692	-1.45708084399933	-4.32473134392937	-0.371950183422582
Bid.R.C_GBL9026340	-0.60687981686508	-4.89911714327061	0.628412229412724	-2.44543275018161	3.01492089563835	0.737855900052771	4.98684709401363	0.994126197242296	-2.80708824102648	-0.262799122083153	-7.33737738193	0.560219485965258	2.76315125619826	-0.543271330327513	-4.34262488991615	0.0276424059135391	1.53964618516272	2.1432687879399	-2.68167741628538	-1.85095791922301	-0.801336170273475	-6.91541134314984	-2.33395886555049	3.13941896057787	5.01222100976499	-2.41678640773596	-3.5370823755247	-1.82098730474103	-0.290901073859666	0.857463029717615
Bim.R.V_GBL9026351	1.55085009098859	2.666691028168	-0.961322906630871	1.25957494645454	-0.931230171938731	1.02469695455544	-2.12862351878501	-5.33505123247194	-4.59250611703155	-2.04332926244851	6.62652170474625	-5.71630148477523	-7.01343470839184	1.75559279795182	-1.68257419636336	2.48120721778802	-1.06678533143734	0.54127048187637	0.576522987957293	0.731001291921017	-0.799973195226184	-0.155729392962612	2.54195421525025	0.145519618618396	-3.66756313717746	-0.408178677196165	-1.48859231327276	1.4021936496706	10.8419457898044	-2.60265174047246
c.Jun_pS73.R.C_GBL9026231	1.78215752704199	1.7777284016438	1.85726817794977	-0.795968148578121	1.69669190744458	1.8607250651843	1.15259218750994	3.92976268153129	8.05561311227112	-0.370037121988428	-0.337194610779162	-2.25392701695034	-3.94203642505671	-2.63056976821573	-0.177124077186166	3.52602996440976	0.388599433046202	-2.82640696814366	0.0618560659408077	-1.60322135045088	-0.686299327303158	1.1347430919206	-3.91190610253614	-0.315137458857091	0.635339288160554	-2.06067909898364	3.53655039828219	0.789195039494666	2.44953832917527	-2.05699202430001
c.Kit.R.V_GBL9026344	-0.365581755654144	3.03492999059145	1.37343106822863	3.18016814311262	1.23296780222156	-1.51170611512893	3.35533005994425	-0.326951975022493	-4.75062801256443	0.632181929653819	0.47187096443882	1.61142800193326	-5.08738629897366	-3.82936676124741	1.82189913981022	-5.53771645437589	2.2658127550709	0.290635583262559	4.37679923003656	3.10054574306372	-3.24243765208261	-5.15409387791031	0.628895936495422	-3.25758814688521	5.27758814328133	-0.116672317415074	-0.313954972711563	0.370221243290981	-3.56487026013433	-4.43506448925618
c.Met.M.C_GBL9026314	3.82873121914814	-1.27832714949079	4.35293834866475	-2.50715954914131	-3.36692408004008	-2.6734578479711	-3.00574563458257	2.02315526649576	2.20674216400958	-2.21909769989851	-2.69576173642108	0.131240841600163	5.50302501240793	-0.33518159939366	-0.887617360400238	2.59392214725398	-2.06230379749123	0.0977112033348414	-6.86676762439076	6.08327123169078	1.20440929200095	-0.337665156775752	3.2504559854941	2.63993570118012	-5.10059547878024	-4.11094722655766	0.647235383780074	1.5348318503651	-0.153249327130526	-0.800927216565611
c.Met_pY1235.R.C_GBL9026236	7.09456357189452	3.09280665313491	7.51336467603696	2.29390936299046	1.46328670764377	-0.205107872110846	5.97804547974507	0.397835288307719	0.457591636975071	-2.89796700208127	-0.399515501096703	-1.44150276241226	-0.343388598522514	-1.01885880478461	-1.55846022498834	-2.74390256126395	0.0202646701558558	1.83121272095272	-3.63771127897063	0.359869038854779	5.93799397033452	-1.85122973206277	1.76356202068134	1.93784393908572	-5.13705426000245	0.817577982181929	3.82650403822919	1.05806432809434	1.08553706713915	9.07168545673696
c.Myc.R.C_GBL9026241	2.76171403509036	-5.95077344835934	1.87708631604077	-3.86743813947122	-2.82669783837823	-0.890988046447142	0.869848146234436	-2.57962952211476	-2.07614690147628	1.05725490927932	-4.7926167396974	4.09610688469962	1.24708466810009	0.122034627162322	-0.334781671824762	0.192393875989434	0.252188630027172	-4.45301114486925	1.30501582581188	3.43607199377559	-1.7534083760501	0.749601895806582	-1.75817713843432	-6.28170177119057	2.16731350272089	-2.04563019643634	0.973530894737376	-6.34663312384552	-1.99969580280799	-1.62338193374402
C.Raf.R.V_GBL9026278	-4.87371973894949	-3.4532812181518	4.93074318831382	1.22006333536993	-3.50287839371666	-5.3542085651998	3.11934385615678	0.0818504853754027	0.697235670218447	3.98731125691754	2.44791741702424	0.462161284794226	-1.88310345800213	-0.787167767873922	1.56182172161335	-4.00150696641143	-3.10482964705513	-0.104430861729116	5.02759182897596	-0.0824319075610641	-2.25489148095246	6.19577482403614	-0.531680048323579	-3.22269648396595	1.59434952647277	3.24416204198493	3.06882129441594	1.5799469625926	1.00418953417579	4.3526754034049
C.Raf_pS338.R.C_GBL9026279	4.4222371252151	1.18874642628563	5.94368092540156	-0.859309760132445	-1.85981558854998	-1.37642486041769	1.04728438441591	2.45894106638396	-2.31304001694901	3.28270694469804	-0.88388465216556	-1.68765719879323	-1.80467700513202	-2.14831800189693	1.32519435833612	-3.0032564376981	6.63755920266252	1.63215129169075	2.32791640085495	1.17945282208232	-1.99763876613967	-1.90229632901857	-2.13660784174707	-2.80331772451096	-1.68361786484207	-4.02633806791911	2.51270809659587	-0.796289052441255	2.80849676347905	3.89179775969912
Caspase.3_active.R.C_GBL9026352	4.91064831839687	3.07442592651116	-2.51949157753627	-4.11740967037044	0.516580794203766	-0.130446105353886	3.93400795399233	1.96978056692329	-2.09428878838639	-0.0139224005509297	-3.62902607226288	-3.84395309716303	-2.70932552863963	-5.57479787316087	-1.10016802130872	4.51861734735123	0.530542947481175	-7.23870177435919	5.4496350917747	-4.78699029629243	-0.484172094074606	5.06100389590952	-0.806187062378373	-2.59085775807407	-1.32734784976777	-0.684739113810251	0.380039579576656	0.584524647449069	2.92559275908079	4.51924393927731
Caspase.7_cleavedD198.R.C_GBL9026353	0.707742393814244	-5.46929382237888	3.44760610170847	-0.937787267381364	2.32813746892249	-0.986522124430754	4.22887572994282	-0.726919313560347	-4.0670390934074	2.79785645100672	-3.75079341576691	1.14651371281657	4.13846286719203	-0.264066148115251	-6.84181179493248	0.163279614236937	2.90536494021584	-0.338390052574194	3.15432296702357	-3.50439966343531	-0.0213346982115666	3.62593959988045	0.174044354309552	-1.10366233203862	1.31634661679872	-2.0215205558499	-0.750361506715592	1.63364811013356	-1.93787366640294	-0.00487381013036042
Caspase.9_cleavedD330.R.C_GBL9026193	-6.48049010157747	1.53199277914757	-8.26295195485169	-2.0746021369958	3.39310203602645	-0.660709165408053	-4.09756989609725	-2.82650737209375	-5.74380687013865	7.29718715509977	-1.5005573993263	1.82276364967932	-6.03880877405246	2.55059806060168	-2.61445141934482	1.19367661567043	5.76182455289764	-1.16252332805084	0.0655376930436668	3.52135098130569	-9.3763063778813	2.38801959108725	5.96129613633111	-0.165562622752862	-0.604830788501316	0.187318337416268	6.16135858593188	2.22817158906487	-5.31699070650279	-0.529591196664502
Caveolin.1.R.V_GBL9026195	-0.943205588733937	-6.34452178455716	0.877758982734953	3.79618529642722	6.7177589878639	1.13713227918283	-2.44086215405372	1.05900646653781	-0.851759060252523	4.51660302746425	2.5651285010778	1.95113412072846	-2.28530395446737	2.40681616182452	0.663227194919799	0.737426260838906	3.72203138909238	-0.393342368682777	-3.10764380408731	3.7173214161909	1.49749669689427	-1.63418385806506	-1.06913791364695	-1.41847111285579	2.43072423121318	5.87220749650122	2.39006477507824	-1.53773384859082	3.3790106596217	-3.18021763882392
CD31.M.V_GBL9026349	1.11246659405835	4.27194537384562	-4.93438372189756	0.200819630550646	-2.27855436520973	-6.17144821640389	0.474441578461227	-2.54989008261276	-0.0445278383211703	0.180349886143417	-7.51808918162217	4.90638111782554	3.90304840794073	-0.0725114668054582	-1.5833197424724	-6.25618902990587	0.508411227094773	3.1362152219294	-0.893895495007017	-0.204452456263741	-2.44245319876448	-1.16979669890714	-1.47601305373076	2.30173557295974	-2.96840742329622	-1.87514909468394	-4.96754489650588	1.35303688347903	4.37119845075375	-3.2082097911771
CDK1.R.V_GBL9026196	3.57064385348119	2.26375470652862	-1.85165556598425	-0.614248284809642	-3.08601239001785	5.46828581637416	3.12961279024967	7.53742800869666	-1.84503594327139	-2.58890086022335	-1.00120670576809	1.02014756620746	-1.95998297360187	1.65794829868596	-1.37439063426056	2.11697313802163	-0.829704183150957	2.1088007827656	5.20050058945235	1.88230248754235	-5.10210555080518	-0.995176599784025	5.00060159527799	2.4817437313676	-1.31919912659452	-1.32521083742465	-0.992258290227804	-1.72746917239552	-1.19361124222811	1.92516912813023
Chk1.R.C_GBL9026197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chk1_pS345.R.C_GBL9026198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chk2.M.C_GBL9026306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chk2_pT68.R.C_GBL9026199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cIAP.R.V_GBL9026200	1.87145294085386	4.21842934910239	-7.56208458441993	0.995341621470857	3.67763995046413	-0.811012104219575	1.65606823102423	-2.17834218271674	-1.82859960991223	-7.66294208720198	4.48551775493001	-0.325038806470691	-0.368335960745237	-0.193213410143335	-5.06442333766464	1.7433527512922	-3.12134209368528	-4.34573460546722	0.717922755413123	1.10054931010986	3.35859255226638	3.04262443171862	-4.30932830342805	1.90950708272264	-5.78770846648996	-3.61779158281933	2.51808755479852	1.94478806127591	2.48459458236371	-2.43320001707247
Claudin.7.R.V_GBL9026201	-3.40419379694179	-0.378610521256182	-2.40735229591463	3.90905086966735	7.26117184778664	-3.47953265291611	-2.40644445979534	1.15353026852955	-1.43120892173981	0.980822713528131	-1.56726097440425	-0.310426672371527	-0.823780172307684	0.988436808923767	5.06195265899587	3.36250314940633	2.64446964748584	-5.64828847941828	-2.08039930362851	3.14934930789718	2.9103409589889	-7.85661963550651	-1.42729138318535	-0.423672810091467	2.61118670427791	-2.56701220156282	0.804819474898548	1.8305313604852	1.63546271383317	-1.14144728129361
Collagen_VI.R.V_GBL9026202	0.453445260269077	4.08439960260419	-0.326574492984672	4.62918977880757	-0.882117767070202	2.1761911281444	2.60297429595045	-4.87957833784081	1.70972271231327	3.73580526039	-3.72436385813951	3.18237774862382	-1.14729151763243	0.841445925088898	0.137902445654795	-0.273900973415	-7.87809154547937	-1.18996068734644	4.96439378956905	-1.59262284523884	-1.80506549625302	5.357302082888	4.28825187935315	-3.84761601510639	1.23477851151041	-4.9781098093806	-4.62202497608892	-0.00847578160801779	-2.80498935984863	5.7450454221652
COX.2.R.C_GBL9026203	-1.18654032864249	-1.24941213449354	-0.0808492624596249	2.51059519325904	2.22827654361044	2.86320457827446	-0.320721578840228	-8.58300261104245	3.9956546655025	-0.156152472127479	-5.28138389984881	3.52298832036002	5.84613802690174	0.967885222603803	-1.55722967643959	1.69565871636699	-0.132297365903663	-2.34825928732134	6.82451364923086	-1.15171464519563	-0.199405168444506	1.65659962218131	0.323696184437015	0.579517338639467	1.14084706216379	-1.39974660065258	-3.49066255130514	-2.88853601846175	-7.60116953981683	0.585525047322528
Cyclin_B1.R.V_GBL9026204	-4.30104869624329	3.45748198734944	-0.93746995108434	-0.580408378211758	-1.23197332820524	-1.86946624378789	4.72312115228587	2.07763042969339	-1.97337937703856	5.65283296943235	-0.90839123153103	1.98392021525844	-0.137581900825224	-2.97738909347186	10.4615568347812	-1.79415565434548	1.46014666540629	-3.44346962934843	-0.307871636310614	-1.26527578434605	-6.10891358327532	6.02997095692339	5.18036399239252	0.445961083432492	3.97204860582297	-2.6555466744589	1.61476392983955	5.28127979354431	-2.13719924014707	-2.50234692247455
Cyclin_D1.R.V_GBL9026205	-0.405443767185019	-3.12494787943713	3.63217508933481	0.889617528914048	1.59070856180495	0.49434242348137	0.514019965509881	-4.45221704900453	1.03497152143656	6.38169883834733	-0.435440692968375	7.94741633859179	-0.368573422211657	4.33925485548404	7.03992854999465	3.03310819546393	-4.34051542989809	4.95370975422768	-4.93149467349785	-2.66253481275917	-0.228212731720752	-0.367861488744046	-3.87131597990301	4.43752373101462	3.07609541085782	-0.999382148258923	1.70626705722222	2.66667386516852	-6.11993972512869	-0.244755020705919
Cyclin_E1.M.V_GBL9026308	-0.72796836103643	5.39647929397511	0.744575110103479	1.78226548586337	-3.98393590218344	-4.75358600397057	-7.24259272326279	1.47211165884313	1.07476609273747	3.15491671467397	-0.235867679928727	2.20456585544402	-1.85304155257474	-3.80171757934638	-2.91989379009485	-0.142792532675905	-5.16846699179178	-0.686506020223534	3.9841153737933	1.09573671911575	-0.789470753642568	2.85873090804561	2.40107599206003	5.94681363813082	-0.264860584933536	-1.51775809994979	-0.216105444790492	-2.20634411242337	1.39311135043765	1.91628147290914
DJ.1.R.C_GBL9026206	-3.40323319965521	2.25175686630377	3.23265120895091	-2.41698085045608	2.88429897350648	3.33180462920729	0.00738162819824329	-2.10374716569841	6.11987568528472	-1.73967537092703	-4.44926513462423	-4.14566765933995	2.91676088296851	5.59959390448811	1.66184921777712	0.0548001988255288	-3.34499394183385	3.80843334082494	-0.315598881598811	1.88338328958132	2.02390373008388	3.44025767855498	-1.44233435250737	1.94151400069699	-2.92060814021545	3.44030207476132	-2.36102352922338	-6.21870251679335	2.9428038378639	-3.01956837850401
Dvl3.R.V_GBL9026207	1.22844041269694	3.75973872291993	-3.27412761803911	-2.60002414848467	-1.37290135279982	-1.90662562318619	1.60993386803386	0.708889684640246	-0.83884411764686	-3.88646284853315	-3.41180958543374	-1.22875019637474	-3.86327714207311	3.09081838844389	3.55588979235273	-2.48731926365879	4.4315139837802	0.953394608736903	-0.086956047102214	2.34022358618551	-0.364120524473504	2.97390611690811	1.42373445660144	1.73853087246975	-0.288528918203117	-0.171925113891294	-3.4157039530795	1.62490172529207	6.70766385051332	-1.07584038490736
E.Cadherin.R.V_GBL9026188	0.598760049111807	3.40142933348801	-3.70803696026562	2.96297567969077	-2.75678376755406	0.841590038987941	2.80807725581531	-1.01471454081183	1.28901625768799	-0.77284828076254	0.777011001724872	1.79757932865671	1.23770406504169	1.75251561649121	-0.415914121637304	0.37138521445523	-4.61795088388271	1.43773935138536	-0.102868261835435	-5.22960890017383	3.93939288842525	4.54751454037581	-1.73917501507243	-1.9904108829605	-5.333288983093	1.32221314091124	0.914714066652227	1.17670471671653	0.0819327558546147	8.02439116578864
eEF2.R.V_GBL9026208	-0.594690896141015	7.57894845460697	-1.17978704406917	-1.00128054466901	-0.327384384614765	-2.47031187896079	-3.76695470556838	4.45913773692822	6.30986245106845	0.701078387098177	-6.31027003036154	0.536684625935718	2.95264366722329	-1.02344376584163	2.8711881443105	0.0189823641721348	-2.21978173570172	0.56249406714084	-2.1892538781561	0.772005760328094	1.79776046061428	3.25326471385391	-1.28365397333058	-2.22307792211387	1.91144939510426	-0.886654003134438	-2.68462073066376	-3.85330088065404	3.1871619773023	-3.80705005128449
eEF2K.R.V_GBL9026209	2.77843243718099	-1.80627113674772	-3.46425788120629	-5.65821836746647	-0.259704920188836	-0.203394863258835	-2.41222946842202	-3.50414034795071	-2.72175896741186	1.70402041939966	7.27436813668301	-0.787714311168977	2.14888435464547	3.35493685793497	-0.495917805859498	0.348011292799747	-4.45787705494054	1.6782582019843	4.87278786336824	-6.69334136241355	-1.16016863868102	1.84279755181207	-3.8472269471508	-2.5744151794315	0.288216109286841	-1.31064294481148	-2.31078662415299	-2.20297443801155	4.30873449936721	-0.724526649158731
